simTime,MCC_idx,rainLoss_dB,cloudLoss_dB,fspl_dB,power_dBm,rain_mm_AtMCC,cloudCoverAtMCC
2.1,4,0,0.020859,199.3,-76.7685,0,0
2.10002024,2,0.0490164,4.16954,195.71,-112.384,20.6126,1
2.10003024,2,0.0490164,4.22435,195.71,-113.416,20.6126,1
2.10004024,3,0,0.0120699,195.929,-109.248,0,0
2.10005024,1,0.00471806,2.45338,195.652,-110.721,5.49758,1
2.10006024,2,0.0490164,4.28469,195.736,-112.738,20.6126,1
2.2,0,0,0.00563394,199.103,-76.5555,0,0
2.2,1,0.0235215,1.25987,199.146,-77.8766,5.49758,1
2.2,2,0.330403,2.45748,199.344,-79.5789,20.6126,1
2.2,3,0,0.0055108,199.239,-76.6913,0,0
2.2,4,0,0.0055436,199.3,-76.7532,0,0
2.20002024,1,0.00177715,0.916126,195.646,-109.019,5.49758,1
2.20003024,2,0.0106485,0.917711,195.71,-110.415,20.6126,1
2.20004024,1,0.00177715,1.0494,195.8,-112.33,5.49758,1
2.20005024,2,0.0106485,0.913701,195.717,-109.232,20.6126,1
2.20006024,1,0.00177715,0.941426,195.671,-109.268,5.49758,1
2.3,0,0,0.0156818,199.103,-76.5656,0,0
2.3,1,0.00885982,0.474555,199.146,-77.0766,5.49758,1
2.3,2,0.0717777,0.53387,199.344,-77.3967,20.6126,1
2.3,3,0,0.0055108,199.239,-76.6913,0,0
2.3,4,0.0185148,0.937611,199.3,-77.7038,5.67044,1
2.30002024,4,0.00185327,0.885641,195.838,-109.191,5.67044,1
2.30003024,3,0,0.0327762,195.774,-108.783,0,0
2.30004024,3,0,0.0370573,195.929,-109.262,0,0
2.30005024,0,0,0.0109964,195.587,-108.19,0,0
2.30006024,2,0.01421,1.09508,195.736,-110.449,25.5053,2
2.4,0,0,0.00563394,199.103,-76.5555,0,0
2.4,1,0.0339442,1.81814,199.146,-78.4453,5.49758,1
2.4,2,0.100556,0.628082,199.344,-77.5196,25.5053,2
2.4,3,0,0.0169194,199.239,-76.7027,0,0
2.4,4,0.00930483,0.471206,199.3,-77.2281,5.67044,1
2.40002024,3,0,0.0201759,195.774,-108.25,0,0
2.40003024,4,0.00185327,0.897282,195.838,-111.082,5.67044,1
2.40004024,4,0.00185327,1.01448,195.992,-110.428,5.67044,1
2.40005024,4,0.00185327,0.893362,195.844,-109.342,5.67044,1
2.40006024,0,0.0238868,3.60117,195.607,-112.36,14.0181,1
2.5,0,0.147449,1.81111,199.103,-78.5085,14.0181,1
2.5,1,0.00885982,0.474555,199.146,-77.0766,5.49758,1
2.5,2,0.100556,0.628082,199.344,-77.5196,25.5053,2
2.5,3,0,0.0105519,199.239,-76.6963,0,0
2.5,4,0.00930483,0.471206,199.3,-77.2281,5.67044,1
2.50002024,2,0.0187451,1.06565,195.71,-111.203,31.2914,2
2.50003024,4,0.00185327,0.897282,195.838,-109.713,5.67044,1
2.50004024,1,0.00177715,1.0494,195.8,-110.271,5.49758,1
2.50005024,2,0.0187451,1.07494,195.717,-109.407,31.2914,2
2.50006024,2,0.0187451,1.09508,195.736,-109.978,31.2914,2
2.6,0,0.1059,1.1458,199.103,-77.8016,15.1877,1
2.6,1,0.00885982,0.474555,199.146,-77.0766,5.49758,1
2.6,2,0.138985,0.628082,199.344,-77.5581,31.2914,2
2.6,3,0,0.0055108,199.239,-76.6913,0,0
2.6,4,0.00930483,0.471206,199.3,-77.2281,5.67044,1
2.60002024,2,0.0187451,1.06565,195.71,-110.496,31.2914,2
2.60003024,0,0.00283881,0.938794,195.581,-109.499,7.76822,1
2.60004024,3,0,0.0120699,195.929,-109.399,0,0
2.60005024,2,0.0187451,1.07494,195.717,-109.402,31.2914,2
2.60006024,2,0.0187451,1.09508,195.736,-109.978,31.2914,2
2.7,0,0.0153147,0.478885,199.103,-77.0441,7.76822,1
2.7,1,0,0.0140028,199.146,-76.6072,0,0
2.7,2,0.138985,0.628082,199.344,-77.5581,31.2914,2
2.7,3,0,0.0055108,199.239,-76.6913,0,0
2.7,4,0.0106599,0.539827,199.3,-77.2981,5.67044,1
2.70002024,3,0,0.010537,195.774,-108.729,0,0
2.70003024,3,0,0.0106755,195.774,-108.292,0,0
2.70004024,1,0,0.0234825,195.8,-109.282,0,0
2.70005024,4,0,0.0105101,195.844,-108.446,0,0
2.70006024,1,0,0.0210663,195.671,-108.891,0,0
2.8,0,0.0679242,0.478885,199.103,-77.0967,19.9065,1
2.8,1,0,0.0106191,199.146,-76.6038,0,0
2.8,2,0.138985,0.628082,199.344,-77.5581,31.2914,2
2.8,3,0,0.0055108,199.239,-76.6913,0,0
2.8,4,0,0.0055436,199.3,-76.7532,0,0
2.80002024,3,0,0.010537,195.774,-108.781,0,0
2.80003024,3,0,0.0106755,195.774,-108.289,0,0
2.80004024,1,0,0.0123459,195.8,-109.271,0,0
2.80005024,0,0.0101573,0.934693,195.587,-109.124,19.9065,1
2.80006024,1,0,0.0110756,195.671,-108.336,0,0
2.9,0,0.0679242,0.478885,199.103,-77.0967,19.9065,1
2.9,1,0,0.005583,199.146,-76.5988,0,0
2.9,2,0.371769,1.68005,199.344,-78.8428,31.2914,2
2.9,3,0,0.0055108,199.239,-76.6913,0,0
2.9,4,0.0326335,0.471206,199.3,-77.2515,12.5279,1
2.90002024,2,0.0187878,1.39433,195.71,-110.12,25.7025,2
2.90003024,4,0.0179544,3.82889,195.838,-112.183,10.3864,1
2.90004024,4,0.0179544,4.32901,195.992,-115.082,10.3864,1
2.90005024,2,0.0187878,1.40648,195.717,-109.733,25.7025,2
2.90006024,2,0.0187878,1.43283,195.736,-110.339,25.7025,2
3,0,0.145048,0.563394,199.103,-77.2583,32.147,2
3,1,0,0.025952,199.146,-76.6191,0,0
3,2,0.133185,0.8218,199.344,-77.746,25.7025,2
3,3,0,0.0249144,199.239,-76.7107,0,0
3,4,0.103499,2.01073,199.3,-78.8619,10.3864,1
3.00002024,4,0.00420754,0.885641,195.838,-109.886,10.3864,1
3.00003024,0,0.0325493,1.84899,195.581,-109.981,32.147,2
3.00004024,4,0.00420754,1.01448,195.992,-110.657,10.3864,1
3.00005024,1,0,0.0108719,195.652,-108.274,0,0
3.00006024,3,0,0.010828,195.8,-110.572,0,0
3.1,0,0.242826,0.943181,199.103,-77.7359,32.147,2
3.1,1,0,0.005583,199.146,-76.5988,0,0
3.1,2,0.10179,0.628082,199.344,-77.5209,25.7025,2
3.1,3,0,0.0055108,199.239,-76.6913,0,0
3.1,4,0.0242544,0.471206,199.3,-77.2431,10.3864,1
3.10002024,4,0.0196778,4.14196,195.838,-113.635,10.3864,1
3.10003024,0,0.0663751,3.77049,195.581,-111.916,32.147,2
3.10004024,4,0.0196778,4.74453,195.992,-114.177,10.3864,1
3.10005024,1,0,0.0108719,195.652,-108.254,0,0
3.10006024,0,0.0663751,3.82434,195.607,-112.64,32.147,2
3.2,0,0.495175,1.92335,199.103,-78.9684,32.147,2
3.2,1,0,0.005583,199.146,-76.5988,0,0
3.2,2,0.466041,2.87565,199.344,-80.1327,25.7025,2
3.2,3,0.0466489,1.06012,199.239,-77.7926,9.37176,1
3.2,4,0.113433,2.20373,199.3,-79.0648,10.3864,1
3.20002024,1,0,0.0283374,195.646,-110.542,0,0
3.20003024,4,0.00500402,1.06714,195.838,-109.408,10.3864,1
3.20004024,3,0.000925255,0.0329193,195.929,-111.995,1.61914,0
3.20005024,4,0.00500402,1.06247,195.844,-110.604,10.3864,1
3.20006024,2,0.0143591,1.09508,195.736,-111.81,25.7025,2
3.3,0,0.145048,0.563394,199.103,-77.2583,32.147,2
3.3,1,0,0.0146788,199.146,-76.6079,0,0
3.3,2,0.10179,0.628082,199.344,-77.5209,25.7025,2
