simTime,MCCIndex,specWeatherModel
11.3,1,73.9436
11.30001,1,73.9436
11.3,2,0.474495
11.30001,2,0.474495
11.3,3,54.7653
11.30001,3,54.7653
11.3,4,72.0786
11.30001,4,96.4199
11.4,0,4.62787
11.40001,0,7.62043
11.4,1,73.9436
11.40001,1,64.3109
11.4,2,0.474495
11.40001,2,1.09945
11.4,3,54.7653
11.40001,3,32.2902
11.4,4,96.4199
11.40001,4,96.4199
11.5,0,7.62043
11.50001,0,15.891
11.5,1,64.3109
11.50001,1,47.5861
11.5,2,1.09945
11.50001,2,10.0892
11.5,3,32.2902
11.50001,3,47.3231
11.5,4,96.4199
11.50001,4,96.4199
11.6,0,15.891
11.60001,0,15.891
11.6,1,47.5861
11.60001,1,47.5861
11.6,2,10.0892
11.60001,2,14.8964
11.6,3,47.3231
11.60001,3,23.3433
11.6,4,96.4199
11.60001,4,90.481
11.7,0,15.891
11.70001,0,34.8846
11.7,1,47.5861
11.70001,1,27.4119
11.7,2,14.8964
11.70001,2,28.1143
11.7,3,23.3433
11.70001,3,41.0326
11.7,4,90.481
11.70001,4,68.0916
11.8,0,34.8846
11.80001,0,34.8846
11.8,1,27.4119
11.80001,1,19.1053
11.8,2,28.1143
11.80001,2,28.1143
11.8,3,41.0326
11.80001,3,41.0326
11.8,4,68.0916
11.80001,4,75.3486
11.9,0,34.8846
11.90001,0,30.2803
11.9,1,19.1053
11.90001,1,24.4021
11.9,2,28.1143
11.90001,2,28.1143
11.9,3,41.0326
11.90001,3,41.0326
11.9,4,75.3486
11.90001,4,53.6402
12,0,30.2803
12.00001,0,30.2803
12,1,24.4021
12.00001,1,24.4021
12,2,28.1143
12.00001,2,28.1143
12,3,41.0326
12.00001,3,41.0326
12,4,53.6402
12.00001,4,32.2058
12.1,0,30.2803
12.10001,0,15.1642
12.1,1,24.4021
12.10001,1,47.9126
12.1,2,28.1143
12.10001,2,28.1143
12.1,3,41.0326
12.10001,3,22.3825
12.1,4,32.2058
12.10001,4,39.9539
12.2,0,15.1642
12.20001,0,15.1642
12.2,1,47.9126
12.20001,1,33.0451
12.2,2,28.1143
12.20001,2,28.1143
12.2,3,22.3825
12.20001,3,22.3825
12.2,4,39.9539
12.20001,4,39.9539
12.3,0,15.1642
12.30001,0,15.1642
12.3,1,33.0451
12.30001,1,15.0298
12.3,2,28.1143
12.30001,2,28.1143
12.3,3,22.3825
12.30001,3,22.3825
12.3,4,39.9539
12.30001,4,39.9539
12.4,0,15.1642
12.40001,0,20.7882
12.4,1,15.0298
12.40001,1,0.204854
12.4,2,28.1143
12.40001,2,28.1143
12.4,3,22.3825
12.40001,3,22.3825
12.4,4,39.9539
12.40001,4,39.9539
12.5,0,20.7882
12.50001,0,34.2762
