simTime,MCC_idx,rainLoss_dB,cloudLoss_dB,fspl_dB,power_dBm,rain_mm_AtMCC,cloudCoverAtMCC
5.2,4,24.6777,0.727925,213.142,-115.995,54.2427,2
5.3,0,25.446,1.30797,213.082,-117.283,25.5253,2
5.3,1,0.84365,0.00376651,213.091,-91.3854,1.57151,0
5.3,2,10.9213,0.4285,213.254,-102.051,42.8446,2
5.3,3,0,0.0038019,213.115,-90.5657,0,0
5.3,4,65.2147,1.92365,213.142,-157.728,54.2427,2
5.4,0,7.31189,0.375846,213.082,-98.217,25.5253,2
5.4,1,0.84365,0.00376651,213.091,-91.3854,1.57151,0
5.4,2,12.5994,0.4285,213.254,-103.729,51.5259,2
5.4,3,0,0.014452,213.115,-90.5763,0,0
5.4,4,11.4876,0.386739,213.142,-102.464,45.7339,2
5.5,0,14.4358,0.742028,213.082,-105.707,25.5253,2
5.5,1,3.96532,0.0177033,213.091,-94.521,1.57151,0
5.5,2,21.2207,0.72171,213.254,-112.644,51.5259,2
5.5,3,0,0.0038019,213.115,-90.5657,0,0
5.5,4,11.6598,0.386739,213.142,-102.636,46.6205,2
5.6,0,7.31189,0.375846,213.082,-98.217,25.5253,2
5.6,1,0,0.00376651,213.091,-90.5417,0,0
5.6,2,13.959,0.512664,213.254,-105.173,46.6595,2
5.6,3,0,0.0038019,213.115,-90.5657,0,0
5.6,4,12.4546,0.386739,213.142,-103.431,50.7629,2
5.7,0,9.43634,0.375846,213.082,-100.341,35.4784,2
5.7,1,0,0.00376651,213.091,-90.5417,0,0
5.7,2,52.93,1.94393,213.254,-145.575,46.6595,2
5.7,3,0,0.00751505,213.115,-90.5694,0,0
5.7,4,56.2911,1.74794,213.142,-148.629,50.7629,2
5.8,0,10.7002,0.375846,213.082,-101.605,41.7284,2
5.8,1,0,0.0118222,213.091,-90.5498,0,0
5.8,2,27.0134,1.04495,213.254,-118.76,43.6364,2
5.8,3,0,0.0038019,213.115,-90.5657,0,0
5.8,4,61.0421,1.89547,213.142,-153.527,50.7629,2
5.9,0,10.7002,0.375846,213.082,-101.605,41.7284,2
5.9,1,0,0.00376651,213.091,-90.5417,0,0
5.9,2,26.0706,1.00848,213.254,-117.78,43.6364,2
5.9,3,2.17986,0.33121,213.115,-93.073,5.18445,1
5.9,4,12.4546,0.386739,213.142,-103.431,50.7629,2
6,0,10.7002,0.375846,213.082,-101.605,41.7284,2
6,1,0,0.00376651,213.091,-90.5417,0,0
6,2,23.0376,0.891157,213.254,-114.63,43.6364,2
6,3,2.12689,0.323161,213.115,-93.0119,5.18445,1
6,4,12.4546,0.386739,213.142,-103.431,50.7629,2
6.1,0,10.7002,0.375846,213.082,-101.605,41.7284,2
6.1,1,0,0.0156854,213.091,-90.5536,0,0
6.1,2,11.0773,0.4285,213.254,-102.207,43.6364,2
6.1,3,4.69095,0.88859,213.115,-96.1414,3.90017,1
6.1,4,55.5262,1.72419,213.142,-147.84,50.7629,2
6.2,0,10.7002,0.375846,213.082,-101.605,41.7284,2
6.2,1,0,0.00376651,213.091,-90.5417,0,0
6.2,2,19.9422,0.771417,213.254,-111.415,43.6364,2
6.2,3,1.706,0.323161,213.115,-92.5911,3.90017,1
6.2,4,12.4546,0.386739,213.142,-103.431,50.7629,2
6.3,0,46.4619,1.63198,213.082,-138.623,41.7284,2
6.3,1,0,0.00376651,213.091,-90.5417,0,0
6.3,2,36.0668,1.91409,213.254,-128.682,29.0112,2
6.3,3,3.29026,0.323161,213.115,-94.1753,9.10547,1
6.3,4,43.9365,1.25621,213.142,-135.782,56.4711,2
6.4,0,31.8195,0.942788,213.082,-123.292,51.9783,2
6.4,1,0,0.00376651,213.091,-90.5417,0,0
6.4,2,17.4198,0.924477,213.254,-109.046,29.0112,2
6.4,3,3.29026,0.323161,213.115,-94.1753,9.10547,1
6.4,4,10.9428,0.386739,213.142,-101.919,42.9534,2
6.5,0,12.685,0.375846,213.082,-103.59,51.9783,2
6.5,1,0,0.0162341,213.091,-90.5542,0,0
6.5,2,35.5627,1.88733,213.254,-128.151,29.0112,2
6.5,3,9.30345,0.913763,213.115,-100.779,9.10547,1
6.5,4,48.9621,1.73041,213.142,-141.282,42.9534,2
6.6,0,12.685,0.375846,213.082,-103.59,51.9783,2
6.6,1,0,0.0160004,213.091,-90.554,0,0
6.6,2,8.07416,0.4285,213.254,-99.204,29.0112,2
6.6,3,15.7259,1.54456,213.115,-107.832,9.10547,1
6.6,4,51.6175,1.82426,213.142,-144.031,42.9534,2
6.7,0,12.1458,0.375846,213.082,-103.051,49.1443,2
6.7,1,0,0.00858808,213.091,-90.5465,0,0
6.7,2,10.3496,0.549257,213.254,-101.6,29.0112,2
6.7,3,3.29026,0.323161,213.115,-94.1753,9.10547,1
6.7,4,39.2541,1.38731,213.142,-131.231,42.9534,2
6.8,0,12.1458,0.375846,213.082,-103.051,49.1443,2
6.8,1,17.3438,1.38297,213.091,-109.265,11.7736,1
6.8,2,33.6462,1.78562,213.254,-126.133,29.0112,2
6.8,3,3.29026,0.323161,213.115,-94.1753,9.10547,1
6.8,4,10.9428,0.386739,213.142,-101.919,42.9534,2
6.9,0,23.8476,0.737949,213.082,-115.115,49.1443,2
6.9,1,9.17664,0.731734,213.091,-100.446,11.7736,1
6.9,2,8.07416,0.4285,213.254,-99.204,29.0112,2
6.9,3,0,0.0038019,213.115,-90.5657,0,0
6.9,4,10.9428,0.386739,213.142,-101.919,42.9534,2
7,0,12.1458,0.375846,213.082,-103.051,49.1443,2
7,1,7.20167,0.376651,213.091,-98.1163,25.0297,2
7,2,6.95312,0.364225,213.254,-98.0187,23.9203,1
7,3,0,0.0038019,213.115,-90.5657,0,0
7,4,10.9428,0.386739,213.142,-101.919,42.9534,2
7.1,0,20.398,0.665554,213.082,-111.593,45.8952,2
7.1,1,7.20167,0.376651,213.091,-98.1163,25.0297,2
7.1,2,38.3784,1.8261,213.254,-130.906,33.4019,2
7.1,3,0,0.00443702,213.115,-90.5663,0,0
7.1,4,10.9428,0.386739,213.142,-101.919,42.9534,2
7.2,0,14.2786,0.375846,213.082,-105.184,60.5571,2
7.2,1,7.20167,0.376651,213.091,-98.1163,25.0297,2
7.2,2,9.0056,0.4285,213.254,-100.135,33.4019,2
7.2,3,0,0.0038019,213.115,-90.5657,0,0
7.2,4,7.18515,0.328728,213.142,-98.1036,24.9556,1
7.3,0,11.4148,0.375846,213.082,-102.32,45.3598,2
7.3,1,6.07181,0.34963,213.091,-96.9594,17.9229,1
