simTime,MCCIndex,specWeatherModel,cloudCover,cloudHeight
74.8,1,0,0,2.31138
74.80001,1,0,0,1
74.8,2,29.1155,2,1.55939
74.80001,2,29.1155,2,1
74.8,3,0,0,1
74.80001,3,0,0,1
74.8,4,9.07433,1,1
74.80001,4,9.07433,1,1
74.9,0,33.653,2,1
74.90001,0,33.653,2,1
74.9,1,0,0,1
74.90001,1,0,0,1
74.9,2,29.1155,2,1
74.90001,2,29.1155,2,1
74.9,3,0,0,1
74.90001,3,0,0,1
74.9,4,9.07433,1,1
74.90001,4,9.07433,1,1
75,0,33.653,2,1
75.00001,0,33.653,2,1
75,1,0,0,1
75.00001,1,0,0,1
75,2,29.1155,2,1
75.00001,2,38.4566,2,1
75,3,0,0,1
75.00001,3,5.49937,1,1
75,4,9.07433,1,1
75.00001,4,9.07433,1,1
75.1,0,33.653,2,1
75.10001,0,33.653,2,2.91454
75.1,1,0,0,1
75.10001,1,0,0,1
75.1,2,38.4566,2,1
75.10001,2,38.4566,2,2.17508
75.1,3,5.49937,1,1
75.10001,3,5.49937,1,1
75.1,4,9.07433,1,1
75.10001,4,9.07433,1,3.70328
75.2,0,33.653,2,2.91454
75.20001,0,33.653,2,1.54199
75.2,1,0,0,1
75.20001,1,0,0,1
75.2,2,38.4566,2,2.17508
75.20001,2,51.2227,2,2.83845
75.2,3,5.49937,1,1
75.20001,3,0,0,3.20292
75.2,4,9.07433,1,3.70328
75.20001,4,9.07433,1,1
75.3,0,33.653,2,1.54199
75.30001,0,33.653,2,1
75.3,1,0,0,1
75.30001,1,0,0,1
75.3,2,51.2227,2,2.83845
75.30001,2,64.0296,2,1
75.3,3,0,0,3.20292
75.30001,3,0,0,1
75.3,4,9.07433,1,1
75.30001,4,9.07433,1,4.35736
75.4,0,33.653,2,1
75.40001,0,33.653,2,1
75.4,1,0,0,1
75.40001,1,0,0,1
75.4,2,64.0296,2,1
75.40001,2,64.0296,2,1
75.4,3,0,0,1
75.40001,3,9.73678,1,1
75.4,4,9.07433,1,4.35736
75.40001,4,9.07433,1,3.96844
75.5,0,33.653,2,1
75.50001,0,48.6253,2,1
75.5,1,0,0,1
75.50001,1,0,0,1
75.5,2,64.0296,2,1
75.50001,2,64.0296,2,1
75.5,3,9.73678,1,1
75.50001,3,9.73678,1,1
75.5,4,9.07433,1,3.96844
75.50001,4,0,0,1.23638
75.6,0,48.6253,2,1
75.60001,0,48.6253,2,3.97914
75.6,1,0,0,1
75.60001,1,0,0,2.5338
75.6,2,64.0296,2,1
75.60001,2,75.5281,2,3.62789
75.6,3,9.73678,1,1
75.60001,3,9.73678,1,2.06762
75.6,4,0,0,1.23638
75.60001,4,0,0,1
75.7,0,48.6253,2,3.97914
75.70001,0,41.0817,2,4.62496
75.7,1,0,0,2.5338
75.70001,1,0,0,1
75.7,2,75.5281,2,3.62789
75.70001,2,75.5281,2,1
75.7,3,9.73678,1,2.06762
75.70001,3,0,0,1
75.7,4,0,0,1
75.70001,4,0,0,1
75.8,0,41.0817,2,4.62496
75.80001,0,41.0817,2,1
75.8,1,0,0,1
75.80001,1,9.34923,1,1
75.8,2,75.5281,2,1
75.80001,2,85.1302,2,1
75.8,3,0,0,1
75.80001,3,0,0,1
75.8,4,0,0,1
75.80001,4,0,0,1
75.9,0,41.0817,2,1
75.90001,0,41.0817,2,1
75.9,1,9.34923,1,1
75.90001,1,6.98864,1,4.23101
75.9,2,85.1302,2,1
75.90001,2,83.5806,2,1
75.9,3,0,0,1
75.90001,3,0,0,1
75.9,4,0,0,1
75.90001,4,0,0,1
76,0,41.0817,2,1
76.00001,0,31.3375,2,1.69695
76,1,6.98864,1,4.23101
76.00001,1,6.98864,1,2.54622
76,2,83.5806,2,1
76.00001,2,83.5806,2,3.17922
76,3,0,0,1
76.00001,3,0,0,1
76,4,0,0,1
76.00001,4,0,0,4.01546
76.1,0,31.3375,2,1.69695
76.10001,0,24.9023,1,1.8669
76.1,1,6.98864,1,2.54622
76.10001,1,18.2332,1,3.36369
76.1,2,83.5806,2,3.17922
76.10001,2,83.5806,2,1.83822
76.1,3,0,0,1
76.10001,3,0,0,2.04422
76.1,4,0,0,4.01546
76.10001,4,0,0,1
76.2,0,24.9023,1,1.8669
76.20001,0,24.9023,1,2.33226
76.2,1,18.2332,1,3.36369
76.20001,1,18.2332,1,1
76.2,2,83.5806,2,1.83822
76.20001,2,94.2192,2,3.59161
76.2,3,0,0,2.04422
76.20001,3,0,0,4.7293
76.2,4,0,0,1
76.20001,4,0,0,1
76.3,0,24.9023,1,2.33226
76.30001,0,24.9023,1,1
76.3,1,18.2332,1,1
76.30001,1,18.2332,1,1
76.3,2,94.2192,2,3.59161
76.30001,2,85.8556,2,1
76.3,3,0,0,4.7293
76.30001,3,0,0,1
76.3,4,0,0,1
76.30001,4,0,0,2.05417
76.4,0,24.9023,1,1
76.40001,0,24.9023,1,1
76.4,1,18.2332,1,1
76.40001,1,18.2332,1,1
76.4,2,85.8556,2,1
76.40001,2,85.8556,2,4.9221
76.4,3,0,0,1
76.40001,3,14.2268,1,1
76.4,4,0,0,2.05417
76.40001,4,0,0,1
76.5,0,24.9023,1,1
76.50001,0,17.7237,1,1
76.5,1,18.2332,1,1
76.50001,1,18.2332,1,1
76.5,2,85.8556,2,4.9221
76.50001,2,85.8556,2,1
76.5,3,14.2268,1,1
76.50001,3,14.2268,1,1
76.5,4,0,0,1
76.50001,4,0,0,1
76.6,0,17.7237,1,1
76.60001,0,15.8032,1,1
76.6,1,18.2332,1,1
76.60001,1,31.3971,2,1.54538
76.6,2,85.8556,2,1
76.60001,2,85.8556,2,1
76.6,3,14.2268,1,1
76.60001,3,26.3727,2,1.39736
76.6,4,0,0,1
76.60001,4,0,0,4.80277
76.7,0,15.8032,1,1
76.70001,0,15.8032,1,4.63094
76.7,1,31.3971,2,1.54538
76.70001,1,31.3971,2,4.43963
76.7,2,85.8556,2,1
76.70001,2,85.8556,2,1
76.7,3,26.3727,2,1.39736
76.70001,3,14.5192,1,4.76827
76.7,4,0,0,4.80277
76.70001,4,0,0,1
76.8,0,15.8032,1,4.63094
76.80001,0,1.97781,0,4.1872
76.8,1,31.3971,2,4.43963
76.80001,1,43.7022,2,4.02076
76.8,2,85.8556,2,1
76.80001,2,89.0248,2,4.9742
76.8,3,14.5192,1,4.76827
76.80001,3,14.5192,1,1
76.8,4,0,0,1
76.80001,4,0,0,1
76.9,0,1.97781,0,4.1872
76.90001,0,0,0,1
76.9,1,43.7022,2,4.02076
76.90001,1,33.4405,2,1.99964
76.9,2,89.0248,2,4.9742
76.90001,2,101.13,2,1
76.9,3,14.5192,1,1
76.90001,3,14.5192,1,3.5972
76.9,4,0,0,1
76.90001,4,0,0,2.91171
77,0,0,0,1
77.00001,0,5.74321,1,1.09864
77,1,33.4405,2,1.99964
77.00001,1,33.4405,2,3.25175
77,2,101.13,2,1
77.00001,2,101.13,2,1
77,3,14.5192,1,3.5972
77.00001,3,14.5192,1,1
77,4,0,0,2.91171
77.00001,4,8.76473,1,2.29703
77.1,0,5.74321,1,1.09864
77.10001,0,2.58896,0,1.87352
77.1,1,33.4405,2,3.25175
77.10001,1,33.4405,2,1.75219
77.1,2,101.13,2,1
77.10001,2,101.13,2,1
77.1,3,14.5192,1,1
77.10001,3,0.292304,0,1
77.1,4,8.76473,1,2.29703
77.10001,4,8.76473,1,1
77.2,0,2.58896,0,1.87352
77.20001,0,2.58896,0,3.73681
77.2,1,33.4405,2,1.75219
77.20001,1,34.0025,2,1.41749
77.2,2,101.13,2,1
77.20001,2,101.13,2,2.8127
77.2,3,0.292304,0,1
77.20001,3,0.292304,0,2.15296
77.2,4,8.76473,1,1
77.20001,4,8.76473,1,3.02932
77.3,0,2.58896,0,3.73681
77.30001,0,2.58896,0,1
77.3,1,34.0025,2,1.41749
77.30001,1,26.8563,2,1
77.3,2,101.13,2,2.8127
77.30001,2,105.284,2,1
77.3,3,0.292304,0,2.15296
77.30001,3,0.603196,0,1.63575
77.3,4,8.76473,1,3.02932
77.30001,4,13.1629,1,4.47517
77.4,0,2.58896,0,1
77.40001,0,2.58896,0,4.10131
77.4,1,26.8563,2,1
77.40001,1,26.8563,2,1.63149
77.4,2,105.284,2,1
77.40001,2,87.278,2,4.37633
77.4,3,0.603196,0,1.63575
77.40001,3,0,0,1.97183
77.4,4,13.1629,1,4.47517
77.40001,4,13.1629,1,1
77.5,0,2.58896,0,4.10131
77.50001,0,2.58896,0,1.80084
77.5,1,26.8563,2,1.63149
77.50001,1,26.8563,2,1
77.5,2,87.278,2,4.37633
77.50001,2,101.589,2,1.41266
77.5,3,0,0,1.97183
77.50001,3,0,0,1
77.5,4,13.1629,1,1
77.50001,4,13.1629,1,1
77.6,0,2.58896,0,1.80084
77.60001,0,0,0,4.80159
77.6,1,26.8563,2,1
77.60001,1,26.8563,2,1.53531
77.6,2,101.589,2,1.41266
77.60001,2,101.589,2,1
77.6,3,0,0,1
77.60001,3,3.92801,1,2.28664
77.6,4,13.1629,1,1
77.60001,4,13.1629,1,3.24916
77.7,0,0,0,4.80159
77.70001,0,0,0,3.21672
77.7,1,26.8563,2,1.53531
77.70001,1,16.4832,1,1
77.7,2,101.589,2,1
77.70001,2,101.589,2,1
77.7,3,3.92801,1,2.28664
77.70001,3,3.92801,1,3.65169
77.7,4,13.1629,1,3.24916
77.70001,4,13.1629,1,1
77.8,0,0,0,3.21672
77.80001,0,0,0,1
77.8,1,16.4832,1,1
77.80001,1,16.4832,1,3.5406
77.8,2,101.589,2,1
77.80001,2,92.1807,2,1
77.8,3,3.92801,1,3.65169
77.80001,3,3.92801,1,4.30226
77.8,4,13.1629,1,1
77.80001,4,13.1629,1,3.60748
77.9,0,0,0,1
77.90001,0,0,0,1
77.9,1,16.4832,1,3.5406
77.90001,1,16.4832,1,1
77.9,2,92.1807,2,1
77.90001,2,92.1807,2,1
77.9,3,3.92801,1,4.30226
77.90001,3,0,0,4.05767
77.9,4,13.1629,1,3.60748
77.90001,4,26.4541,2,1
78,0,0,0,1
78.00001,0,0,0,1
78,1,16.4832,1,1
78.00001,1,16.4832,1,2.44834
78,2,92.1807,2,1
78.00001,2,92.1807,2,2.20738
78,3,0,0,4.05767
78.00001,3,0,0,2.10386
78,4,26.4541,2,1
78.00001,4,41.3491,2,1
78.1,0,0,0,1
78.10001,0,0,0,1.20842
78.1,1,16.4832,1,2.44834
78.10001,1,16.4832,1,3.4379
78.1,2,92.1807,2,2.20738
78.10001,2,96.7756,2,1
78.1,3,0,0,2.10386
78.10001,3,10.3259,1,1
78.1,4,41.3491,2,1
78.10001,4,42.0275,2,1
78.2,0,0,0,1.20842
78.20001,0,0,0,1
78.2,1,16.4832,1,3.4379
78.20001,1,16.4832,1,1.07104
78.2,2,96.7756,2,1
78.20001,2,96.7756,2,1
78.2,3,10.3259,1,1
78.20001,3,10.3259,1,4.4127
78.2,4,42.0275,2,1
78.20001,4,42.0275,2,1
78.3,0,0,0,1
78.30001,0,0,0,2.10505
78.3,1,16.4832,1,1.07104
78.30001,1,16.4832,1,4.83039
78.3,2,96.7756,2,1
78.30001,2,101.236,2,1
78.3,3,10.3259,1,4.4127
78.30001,3,10.3259,1,4.88856
78.3,4,42.0275,2,1
78.30001,4,42.0275,2,3.03604
78.4,0,0,0,2.10505
78.40001,0,0,0,1
78.4,1,16.4832,1,4.83039
78.40001,1,16.4832,1,4.74128
78.4,2,101.236,2,1
78.40001,2,101.236,2,1
78.4,3,10.3259,1,4.88856
78.40001,3,0,0,1
78.4,4,42.0275,2,3.03604
78.40001,4,42.0275,2,1
78.5,0,0,0,1
78.50001,0,0,0,4.90453
78.5,1,16.4832,1,4.74128
78.50001,1,28.1865,2,1
78.5,2,101.236,2,1
78.50001,2,101.236,2,1
78.5,3,0,0,1
78.50001,3,0,0,1
78.5,4,42.0275,2,1
78.50001,4,29.5442,2,1
78.6,0,0,0,4.90453
78.60001,0,0,0,1
78.6,1,28.1865,2,1
78.60001,1,28.1865,2,1
78.6,2,101.236,2,1
78.60001,2,110.893,2,3.70202
78.6,3,0,0,1
78.60001,3,0,0,1
78.6,4,29.5442,2,1
78.60001,4,29.5442,2,1
78.7,0,0,0,1
78.70001,0,0,0,1
78.7,1,28.1865,2,1
78.70001,1,30.0621,2,4.30735
78.7,2,110.893,2,3.70202
78.70001,2,110.893,2,1
78.7,3,0,0,1
78.70001,3,0,0,1
78.7,4,29.5442,2,1
78.70001,4,17.6414,1,1
78.8,0,0,0,1
78.80001,0,0,0,1
78.8,1,30.0621,2,4.30735
78.80001,1,30.0621,2,3.13695
78.8,2,110.893,2,1
78.80001,2,99.2637,2,1
78.8,3,0,0,1
78.80001,3,0,0,1
78.8,4,17.6414,1,1
78.80001,4,17.6414,1,1
78.9,0,0,0,1
78.90001,0,0,0,1
78.9,1,30.0621,2,3.13695
78.90001,1,30.0621,2,3.33905
78.9,2,99.2637,2,1
78.90001,2,99.2637,2,1
78.9,3,0,0,1
78.90001,3,0,0,1
78.9,4,17.6414,1,1
78.90001,4,17.6414,1,2.66741
79,0,0,0,1
79.00001,0,0,0,3.21992
79,1,30.0621,2,3.33905
79.00001,1,30.0621,2,3.57526
79,2,99.2637,2,1
79.00001,2,99.2637,2,1
79,3,0,0,1
79.00001,3,0,0,1
79,4,17.6414,1,2.66741
79.00001,4,1.09887,0,1
79.1,0,0,0,3.21992
79.10001,0,0,0,1
79.1,1,30.0621,2,3.57526
79.10001,1,30.0621,2,4.15879
79.1,2,99.2637,2,1
79.10001,2,92.7632,2,1
79.1,3,0,0,1
79.10001,3,0,0,1
79.1,4,1.09887,0,1
79.10001,4,1.09887,0,1
79.2,0,0,0,1
79.20001,0,0,0,1
79.2,1,30.0621,2,4.15879
79.20001,1,30.0621,2,1
79.2,2,92.7632,2,1
79.20001,2,92.7632,2,1
79.2,3,0,0,1
79.20001,3,0,0,1
79.2,4,1.09887,0,1
79.20001,4,1.09887,0,1
79.3,0,0,0,1
79.30001,0,8.42261,1,1
79.3,1,30.0621,2,1
79.30001,1,30.0621,2,1
79.3,2,92.7632,2,1
79.30001,2,86.1842,2,1
79.3,3,0,0,1
79.30001,3,0,0,1
79.3,4,1.09887,0,1
79.30001,4,1.09887,0,1
79.4,0,8.42261,1,1
79.40001,0,8.42261,1,1
79.4,1,30.0621,2,1
79.40001,1,30.0621,2,1
79.4,2,86.1842,2,1
79.40001,2,79.5492,2,2.29277
79.4,3,0,0,1
79.40001,3,0,0,1.08222
79.4,4,1.09887,0,1
79.40001,4,0.921685,0,1
79.5,0,8.42261,1,1
79.50001,0,20.9865,1,1
79.5,1,30.0621,2,1
79.50001,1,30.0621,2,1.53993
79.5,2,79.5492,2,2.29277
79.50001,2,79.5492,2,3.6259
79.5,3,0,0,1.08222
79.50001,3,0,0,1
79.5,4,0.921685,0,1
79.50001,4,5.24533,1,3.8339
79.6,0,20.9865,1,1
79.60001,0,20.9865,1,1
79.6,1,30.0621,2,1.53993
79.60001,1,29.9919,2,1.57226
79.6,2,79.5492,2,3.6259
79.60001,2,92.3917,2,1
79.6,3,0,0,1
79.60001,3,0,0,1
79.6,4,5.24533,1,3.8339
79.60001,4,5.24533,1,1.88807
79.7,0,20.9865,1,1
79.70001,0,22.2412,1,1
79.7,1,29.9919,2,1.57226
79.70001,1,29.9919,2,1
79.7,2,92.3917,2,1
79.70001,2,75.2279,2,1
79.7,3,0,0,1
79.70001,3,0,0,1
79.7,4,5.24533,1,1.88807
79.70001,4,5.24533,1,1
79.8,0,22.2412,1,1
79.80001,0,22.2412,1,1
79.8,1,29.9919,2,1
79.80001,1,35.6611,2,2.22111
79.8,2,75.2279,2,1
79.80001,2,75.2279,2,1
79.8,3,0,0,1
79.80001,3,11.5076,1,1.26115
79.8,4,5.24533,1,1
79.80001,4,5.24533,1,1
79.9,0,22.2412,1,1
79.90001,0,34.5184,2,2.29385
79.9,1,35.6611,2,2.22111
79.90001,1,35.6611,2,1
79.9,2,75.2279,2,1
79.90001,2,75.2279,2,3.09167
79.9,3,11.5076,1,1.26115
79.90001,3,11.5076,1,1.90721
79.9,4,5.24533,1,1
79.90001,4,19.9973,1,3.89016
80,0,34.5184,2,2.29385
80.00001,0,34.5184,2,1
80,1,35.6611,2,1
80.00001,1,35.6611,2,1
80,2,75.2279,2,3.09167
80.00001,2,57.1304,2,2.30035
80,3,11.5076,1,1.90721
80.00001,3,11.5076,1,2.65567
80,4,19.9973,1,3.89016
80.00001,4,19.9973,1,1
80.1,0,34.5184,2,1
80.10001,0,41.0307,2,1
80.1,1,35.6611,2,1
80.10001,1,35.6611,2,1
80.1,2,57.1304,2,2.30035
80.10001,2,57.1304,2,1
80.1,3,11.5076,1,2.65567
80.10001,3,19.3645,1,1
80.1,4,19.9973,1,1
80.10001,4,19.9973,1,2.47265
80.2,0,41.0307,2,1
80.20001,0,41.0307,2,1
80.2,1,35.6611,2,1
80.20001,1,35.6611,2,1
80.2,2,57.1304,2,1
80.20001,2,57.1304,2,1
80.2,3,19.3645,1,1
80.20001,3,19.3645,1,1
80.2,4,19.9973,1,2.47265
80.20001,4,19.9973,1,1.8667
80.3,0,41.0307,2,1
80.30001,0,41.0307,2,1
80.3,1,35.6611,2,1
80.30001,1,25.4088,2,1.14782
80.3,2,57.1304,2,1
80.30001,2,57.1304,2,1
80.3,3,19.3645,1,1
80.30001,3,19.3645,1,2.23054
80.3,4,19.9973,1,1.8667
80.30001,4,19.9973,1,1
80.4,0,41.0307,2,1
80.40001,0,41.0307,2,4.44474
80.4,1,25.4088,2,1.14782
80.40001,1,25.4088,2,3.62741
80.4,2,57.1304,2,1
80.40001,2,48.0085,2,1
80.4,3,19.3645,1,2.23054
80.40001,3,19.3645,1,4.87452
80.4,4,19.9973,1,1
80.40001,4,19.9973,1,3.77509
80.5,0,41.0307,2,4.44474
80.50001,0,41.0307,2,1
80.5,1,25.4088,2,3.62741
80.50001,1,8.78904,1,1.06035
80.5,2,48.0085,2,1
80.50001,2,31.139,2,1
80.5,3,19.3645,1,4.87452
80.50001,3,9.1471,1,1
80.5,4,19.9973,1,3.77509
80.50001,4,31.7174,2,3.32672
80.6,0,41.0307,2,1
80.60001,0,41.0307,2,1
80.6,1,8.78904,1,1.06035
80.60001,1,0,0,1
80.6,2,31.139,2,1
80.60001,2,31.139,2,1
80.6,3,9.1471,1,1
80.60001,3,0,0,4.82107
80.6,4,31.7174,2,3.32672
80.60001,4,31.7174,2,1
80.7,0,41.0307,2,1
80.70001,0,41.0307,2,1.44103
80.7,1,0,0,1
80.70001,1,0,0,1
80.7,2,31.139,2,1
80.70001,2,22.5818,1,4.57461
80.7,3,0,0,4.82107
80.70001,3,0,0,1
80.7,4,31.7174,2,1
80.70001,4,31.7174,2,1.35664
80.8,0,41.0307,2,1.44103
80.80001,0,41.0307,2,1
80.8,1,0,0,1
80.80001,1,0,0,1
80.8,2,22.5818,1,4.57461
80.80001,2,22.5818,1,4.89527
80.8,3,0,0,1
80.80001,3,0,0,1
80.8,4,31.7174,2,1.35664
80.80001,4,31.7174,2,2.37255
80.9,0,41.0307,2,1
80.90001,0,41.0307,2,1
80.9,1,0,0,1
80.90001,1,0,0,3.37651
80.9,2,22.5818,1,4.89527
80.90001,2,22.5818,1,1
80.9,3,0,0,1
80.90001,3,0,0,1
80.9,4,31.7174,2,2.37255
80.90001,4,31.7174,2,1
81,0,41.0307,2,1
81.00001,0,41.0307,2,1
81,1,0,0,3.37651
81.00001,1,0,0,1
81,2,22.5818,1,1
81.00001,2,18.1472,1,1
81,3,0,0,1
81.00001,3,0,0,2.10959
81,4,31.7174,2,1
81.00001,4,31.7174,2,1
81.1,0,41.0307,2,1
81.10001,0,41.0307,2,1
81.1,1,0,0,1
81.10001,1,0,0,1
81.1,2,18.1472,1,1
81.10001,2,18.1472,1,1
81.1,3,0,0,2.10959
81.10001,3,10.4252,1,2.40611
81.1,4,31.7174,2,1
81.10001,4,31.7174,2,2.66977
81.2,0,41.0307,2,1
81.20001,0,34.8972,2,3.53701
81.2,1,0,0,1
81.20001,1,0,0,1
81.2,2,18.1472,1,1
81.20001,2,12.4945,1,3.85831
81.2,3,10.4252,1,2.40611
81.20001,3,10.4252,1,1
81.2,4,31.7174,2,2.66977
81.20001,4,35.8431,2,3.37543
81.3,0,34.8972,2,3.53701
81.30001,0,43.979,2,1
81.3,1,0,0,1
81.30001,1,0,0,1
81.3,2,12.4945,1,3.85831
81.30001,2,1.13259,0,1
81.3,3,10.4252,1,1
81.30001,3,10.4252,1,1
81.3,4,35.8431,2,3.37543
81.30001,4,48.3705,2,1
81.4,0,43.979,2,1
81.40001,0,43.979,2,3.87422
81.4,1,0,0,1
81.40001,1,0,0,1
81.4,2,1.13259,0,1
81.40001,2,7.50541,1,1
81.4,3,10.4252,1,1
81.40001,3,0,0,2.64732
81.4,4,48.3705,2,1
81.40001,4,48.3705,2,1
81.5,0,43.979,2,3.87422
81.50001,0,43.979,2,1
81.5,1,0,0,1
81.50001,1,0,0,1
81.5,2,7.50541,1,1
81.50001,2,9.00137,1,3.95579
81.5,3,0,0,2.64732
81.50001,3,0,0,1
81.5,4,48.3705,2,1
81.50001,4,44.7829,2,1.83929
81.6,0,43.979,2,1
81.60001,0,43.979,2,1
81.6,1,0,0,1
81.60001,1,0,0,2.30384
81.6,2,9.00137,1,3.95579
81.60001,2,9.00137,1,3.81615
81.6,3,0,0,1
81.60001,3,0,0,2.95712
81.6,4,44.7829,2,1.83929
81.60001,4,50.9945,2,1.1329
81.7,0,43.979,2,1
81.70001,0,51.0993,2,1
81.7,1,0,0,2.30384
81.70001,1,3.59744,1,1
81.7,2,9.00137,1,3.81615
81.70001,2,18.5407,1,1
81.7,3,0,0,2.95712
81.70001,3,0,0,2.89326
81.7,4,50.9945,2,1.1329
81.70001,4,50.9945,2,1
81.8,0,51.0993,2,1
81.80001,0,51.0993,2,1
81.8,1,3.59744,1,1
81.80001,1,3.59744,1,1
81.8,2,18.5407,1,1
81.80001,2,21.9886,1,4.35149
81.8,3,0,0,2.89326
81.80001,3,0,0,1
81.8,4,50.9945,2,1
81.80001,4,50.9945,2,1
81.9,0,51.0993,2,1
81.90001,0,51.0993,2,1
81.9,1,3.59744,1,1
81.90001,1,3.59744,1,1
81.9,2,21.9886,1,4.35149
81.90001,2,21.9886,1,1
81.9,3,0,0,1
81.90001,3,0,0,1
81.9,4,50.9945,2,1
81.90001,4,49.2443,2,1.69536
82,0,51.0993,2,1
82.00001,0,51.0993,2,1
82,1,3.59744,1,1
82.00001,1,0,0,4.64373
82,2,21.9886,1,1
82.00001,2,21.9886,1,1
82,3,0,0,1
82.00001,3,0,0,1
82,4,49.2443,2,1.69536
82.00001,4,49.2443,2,1
82.1,0,51.0993,2,1
82.10001,0,51.0993,2,3.94173
82.1,1,0,0,4.64373
82.10001,1,0,0,1
82.1,2,21.9886,1,1
82.10001,2,5.99157,1,1
82.1,3,0,0,1
82.10001,3,0,0,1
82.1,4,49.2443,2,1
82.10001,4,45.5231,2,3.35597
82.2,0,51.0993,2,3.94173
82.20001,0,40.9385,2,1
82.2,1,0,0,1
82.20001,1,0,0,1
82.2,2,5.99157,1,1
82.20001,2,12.2093,1,1
82.2,3,0,0,1
82.20001,3,14.1225,1,1
82.2,4,45.5231,2,3.35597
82.20001,4,45.5231,2,3.19619
82.3,0,40.9385,2,1
82.30001,0,40.9385,2,3.10291
82.3,1,0,0,1
82.30001,1,0,0,1
82.3,2,12.2093,1,1
82.30001,2,0,0,1
82.3,3,14.1225,1,1
82.30001,3,14.1225,1,3.52862
82.3,4,45.5231,2,3.19619
82.30001,4,45.5231,2,1
82.4,0,40.9385,2,3.10291
82.40001,0,40.9385,2,1
82.4,1,0,0,1
82.40001,1,7.30602,1,4.79176
82.4,2,0,0,1
82.40001,2,0,0,2.61391
82.4,3,14.1225,1,3.52862
82.40001,3,14.1225,1,1
82.4,4,45.5231,2,1
82.40001,4,45.5231,2,1
82.5,0,40.9385,2,1
82.50001,0,33.4987,2,4.08877
82.5,1,7.30602,1,4.79176
82.50001,1,7.30602,1,1
82.5,2,0,0,2.61391
82.50001,2,0,0,1
82.5,3,14.1225,1,1
82.50001,3,14.1225,1,1.59872
82.5,4,45.5231,2,1
82.50001,4,45.5231,2,1
82.6,0,33.4987,2,4.08877
82.60001,0,44.6207,2,3.83425
82.6,1,7.30602,1,1
82.60001,1,7.30602,1,1
82.6,2,0,0,1
82.60001,2,0,0,1
82.6,3,14.1225,1,1.59872
82.60001,3,14.1225,1,1
82.6,4,45.5231,2,1
82.60001,4,45.5231,2,1
82.7,0,44.6207,2,3.83425
82.70001,0,44.6207,2,1
82.7,1,7.30602,1,1
82.70001,1,17.4727,1,1
82.7,2,0,0,1
82.70001,2,0,0,2.86086
82.7,3,14.1225,1,1
82.70001,3,14.1225,1,4.59277
82.7,4,45.5231,2,1
82.70001,4,45.5231,2,1.43346
82.8,0,44.6207,2,1
82.80001,0,57.7853,2,1.48182
82.8,1,17.4727,1,1
82.80001,1,17.4727,1,1
82.8,2,0,0,2.86086
82.80001,2,0,0,1
82.8,3,14.1225,1,4.59277
82.80001,3,14.1225,1,1
82.8,4,45.5231,2,1.43346
82.80001,4,56.3147,2,2.39449
82.9,0,57.7853,2,1.48182
82.90001,0,57.3703,2,1
82.9,1,17.4727,1,1
82.90001,1,17.4727,1,1
82.9,2,0,0,1
82.90001,2,0,0,1.47947
82.9,3,14.1225,1,1
82.90001,3,13.4185,1,1
82.9,4,56.3147,2,2.39449
82.90001,4,43.716,2,3.90753
83,0,57.3703,2,1
83.00001,0,42.7432,2,3.14593
83,1,17.4727,1,1
83.00001,1,27.6934,2,2.08451
83,2,0,0,1.47947
83.00001,2,0,0,4.84681
83,3,13.4185,1,1
83.00001,3,0,0,1
83,4,43.716,2,3.90753
83.00001,4,46.7111,2,1
83.1,0,42.7432,2,3.14593
83.10001,0,42.7432,2,1
83.1,1,27.6934,2,2.08451
83.10001,1,27.6934,2,1
83.1,2,0,0,4.84681
83.10001,2,0,0,2.37247
83.1,3,0,0,1
83.10001,3,0,0,1
83.1,4,46.7111,2,1
83.10001,4,46.7111,2,1
83.2,0,42.7432,2,1
83.20001,0,42.7432,2,1
83.2,1,27.6934,2,1
83.20001,1,27.6934,2,1
83.2,2,0,0,2.37247
83.20001,2,0,0,3.20701
83.2,3,0,0,1
83.20001,3,0,0,1
83.2,4,46.7111,2,1
83.20001,4,46.7111,2,2.70401
83.3,0,42.7432,2,1
83.30001,0,42.7432,2,2.48656
83.3,1,27.6934,2,1
83.30001,1,27.6934,2,1
83.3,2,0,0,3.20701
83.30001,2,13.5321,1,1
83.3,3,0,0,1
83.30001,3,0,0,1
83.3,4,46.7111,2,2.70401
83.30001,4,46.7111,2,1
83.4,0,42.7432,2,2.48656
83.40001,0,34.3093,2,1
83.4,1,27.6934,2,1
83.40001,1,27.6934,2,1
83.4,2,13.5321,1,1
83.40001,2,17.5633,1,1
83.4,3,0,0,1
83.40001,3,0,0,2.90106
83.4,4,46.7111,2,1
83.40001,4,46.7111,2,1
83.5,0,34.3093,2,1
83.50001,0,36.1447,2,1
83.5,1,27.6934,2,1
83.50001,1,27.6934,2,1
83.5,2,17.5633,1,1
83.50001,2,17.5633,1,4.5238
83.5,3,0,0,2.90106
83.50001,3,0,0,1
83.5,4,46.7111,2,1
83.50001,4,46.7111,2,1
83.6,0,36.1447,2,1
83.60001,0,36.1447,2,1
83.6,1,27.6934,2,1
83.60001,1,27.6934,2,4.27408
83.6,2,17.5633,1,4.5238
83.60001,2,17.5633,1,1
83.6,3,0,0,1
83.60001,3,0,0,1
83.6,4,46.7111,2,1
83.60001,4,46.7111,2,1
83.7,0,36.1447,2,1
83.70001,0,36.1447,2,1
83.7,1,27.6934,2,4.27408
