simTime,MCC_idx,rainLoss_dB,cloudLoss_dB,fspl_dB,power_dBm,rain_mm_AtMCC,cloudCoverAtMCC
6.8,3,4.02215,0.00302638,212.202,-93.6748,9.10547,0
6.8,4,14.4283,0.0110466,212.231,-104.118,42.9534,0
6.9,0,7.89722,0.00586876,212.167,-97.5172,49.1443,0
6.9,1,17.3745,0.0129434,212.176,-107.011,11.7736,0
6.9,2,4.02215,0.00340988,212.341,-93.8137,32.9171,0
6.9,3,4.02215,0.00302638,212.202,-93.6748,0,0
6.9,4,4.02215,0.00307945,212.231,-93.7036,42.9534,0
7,0,4.02215,0.00298903,212.167,-93.6393,49.1443,0
7,1,9.19291,0.00684839,212.176,-98.8235,11.7736,0
7,2,4.02215,0.00340988,212.341,-93.8137,27.8262,0
7,3,4.02215,0.00302638,212.202,-93.6748,0,0
7,4,4.02215,0.00307945,212.231,-93.7036,42.9534,0
7.1,0,7.12248,0.00529302,212.167,-96.7419,45.8952,0
7.1,1,4.02215,0.00299636,212.176,-93.6489,25.0297,0
7.1,2,17.1408,0.0145316,212.341,-106.943,37.3078,0
7.1,3,4.69406,0.00353194,212.202,-94.3472,0,0
7.1,4,4.02215,0.00307945,212.231,-93.7036,42.9534,0
7.2,0,4.02215,0.00298903,212.167,-93.6393,60.5571,0
7.2,1,4.02215,0.00299636,212.176,-93.6489,25.0297,0
7.2,2,4.02215,0.00340988,212.341,-93.8137,37.3078,0
7.2,3,4.02215,0.00302638,212.202,-93.6748,0,0
7.2,4,4.02215,0.00307945,212.231,-93.7036,42.9534,0
7.3,0,4.02215,0.00298903,212.167,-93.6393,45.3598,0
7.3,1,4.02215,0.00299636,212.176,-93.6489,25.0297,0
7.3,2,4.02215,0.00340988,212.341,-93.8137,37.3078,0
7.3,3,11.6075,0.00873379,212.202,-101.266,0,0
7.3,4,4.02215,0.00307945,212.231,-93.7036,24.9556,0
7.4,0,4.02215,0.00298903,212.167,-93.6393,45.3598,0
7.4,1,4.39246,0.00327223,212.176,-94.0195,17.9229,0
7.4,2,14.5211,0.0123106,212.341,-104.321,37.3078,0
7.4,3,4.02215,0.00302638,212.202,-93.6748,0,0
7.4,4,4.02215,0.00307945,212.231,-93.7036,24.9556,0
7.5,0,4.02215,0.00298903,212.167,-93.6393,45.3598,0
7.5,1,4.02215,0.00299636,212.176,-93.6489,17.9229,0
7.5,2,12.2728,0.0104046,212.341,-102.071,37.3078,0
7.5,3,4.02215,0.00302638,212.202,-93.6748,0,0
7.5,4,5.65356,0.00432851,212.231,-95.3363,11.2722,0
7.6,0,11.9879,0.0089087,212.167,-101.611,34.9337,0
7.6,1,4.02215,0.00299636,212.176,-93.6489,0,0
7.6,2,10.3371,0.00876356,212.341,-100.134,37.3078,0
7.6,3,4.02215,0.00302638,212.202,-93.6748,0,0
7.6,4,4.02215,0.00307945,212.231,-93.7036,24.1335,0
7.7,0,4.02215,0.00298903,212.167,-93.6393,30.8983,0
7.7,1,4.02215,0.00299636,212.176,-93.6489,0,0
7.7,2,4.02215,0.00340988,212.341,-93.8137,18.8174,0
7.7,3,4.02215,0.00302638,212.202,-93.6748,0,0
7.7,4,4.02215,0.00307945,212.231,-93.7036,24.1335,0
7.8,0,4.02215,0.00298903,212.167,-93.6393,36.4782,0
7.8,1,15.513,0.0115566,212.176,-105.148,0,0
7.8,2,17.996,0.0152566,212.341,-107.799,25.2778,0
7.8,3,9.25735,0.00696549,212.202,-98.9139,0,0
7.8,4,13.5094,0.0103431,212.231,-103.198,39.0642,0
7.9,0,8.51021,0.0063243,212.167,-98.1307,32.9895,0
7.9,1,17.7018,0.0131872,212.176,-107.339,0,0
7.9,2,4.02215,0.00340988,212.341,-93.8137,32.2229,0
7.9,3,4.02215,0.00302638,212.202,-93.6748,0,0
7.9,4,4.02215,0.00307945,212.231,-93.7036,39.0642,0
8,0,4.02215,0.00298903,212.167,-93.6393,32.9895,0
8,1,16.3055,0.012147,212.176,-105.941,9.56571,0
8,2,4.02215,0.00340988,212.341,-93.8137,32.2229,0
8,3,4.02215,0.00302638,212.202,-93.6748,0,0
8,4,4.02215,0.00307945,212.231,-93.7036,39.0642,0
8.1,0,4.02215,0.00298903,212.167,-93.6393,32.9895,0
8.1,1,4.02215,0.00299636,212.176,-93.6489,9.56571,0
8.1,2,4.02215,0.00340988,212.341,-93.8137,32.2229,0
8.1,3,4.02215,0.00302638,212.202,-93.6748,0,0
8.1,4,4.02215,0.00307945,212.231,-93.7036,33.1975,0
8.2,0,4.02215,0.00298903,212.167,-93.6393,17.1032,0
8.2,1,4.02215,0.00299636,212.176,-93.6489,9.56571,0
8.2,2,4.02215,0.00340988,212.341,-93.8137,25.5506,0
8.2,3,4.02215,0.00302638,212.202,-93.6748,0,0
8.2,4,4.02215,0.00307945,212.231,-93.7036,33.1975,0
8.3,0,8.22425,0.00611179,212.167,-97.8445,17.1032,0
8.3,1,18.2135,0.0135684,212.176,-107.851,9.56571,0
8.3,2,9.85579,0.00835552,212.341,-99.6523,25.5506,0
8.3,3,4.02215,0.00302638,212.202,-93.6748,0,0
8.3,4,19.5567,0.0149731,212.231,-109.25,33.1975,0
8.4,0,4.02215,0.00298903,212.167,-93.6393,17.1032,0
8.4,1,12.3625,0.00920961,212.176,-101.995,9.56571,0
8.4,2,4.02215,0.00340988,212.341,-93.8137,39.8676,0
8.4,3,4.02215,0.00302638,212.202,-93.6748,0,0
