simTime,MCCIndex,specWeatherModel,cloudCover
44.10001,1,0,0
44.1,2,14.4185,1
44.10001,2,4.55195,1
44.1,3,4.81773,1
44.10001,3,0,0
44.1,4,14.3865,1
44.10001,4,2.28921,0
44.2,0,94.0979,2
44.20001,0,94.0979,2
44.2,1,0,0
44.20001,1,0,0
44.2,2,4.55195,1
44.20001,2,0,0
44.2,3,0,0
44.20001,3,0,0
44.2,4,2.28921,0
44.20001,4,0,0
44.3,0,94.0979,2
44.30001,0,93.5684,2
44.3,1,0,0
44.30001,1,0,0
44.3,2,0,0
44.30001,2,0,0
44.3,3,0,0
44.30001,3,0,0
44.3,4,0,0
44.30001,4,0,0
44.4,0,93.5684,2
44.40001,0,79.0084,2
44.4,1,0,0
44.40001,1,0,0
44.4,2,0,0
44.40001,2,0,0
44.4,3,0,0
44.40001,3,0,0
44.4,4,0,0
44.40001,4,0,0
44.5,0,79.0084,2
44.50001,0,79.0084,2
44.5,1,0,0
44.50001,1,0,0
44.5,2,0,0
44.50001,2,0,0
44.5,3,0,0
44.50001,3,0,0
44.5,4,0,0
44.50001,4,0,0
44.6,0,79.0084,2
44.60001,0,79.0084,2
44.6,1,0,0
44.60001,1,0,0
44.6,2,0,0
44.60001,2,0,0
44.6,3,0,0
44.60001,3,0,0
44.6,4,0,0
44.60001,4,0,0
44.7,0,79.0084,2
44.70001,0,82.233,2
44.7,1,0,0
44.70001,1,0,0
44.7,2,0,0
44.70001,2,0,0
44.7,3,0,0
44.70001,3,0,0
44.7,4,0,0
44.70001,4,0,0
44.8,0,82.233,2
44.80001,0,82.233,2
44.8,1,0,0
44.80001,1,0,0
44.8,2,0,0
44.80001,2,0,0
44.8,3,0,0
44.80001,3,0,0
44.8,4,0,0
44.80001,4,0,0
44.9,0,82.233,2
44.90001,0,69.9376,2
44.9,1,0,0
44.90001,1,0,0
44.9,2,0,0
44.90001,2,0,0
44.9,3,0,0
44.90001,3,0,0
44.9,4,0,0
44.90001,4,0,0
45,0,69.9376,2
45.00001,0,69.9376,2
45,1,0,0
45.00001,1,0,0
45,2,0,0
45.00001,2,0,0
45,3,0,0
45.00001,3,1.38382,0
45,4,0,0
45.00001,4,0,0
45.1,0,69.9376,2
45.10001,0,64.3631,2
45.1,1,0,0
45.10001,1,0,0
45.1,2,0,0
45.10001,2,0,0
45.1,3,1.38382,0
45.10001,3,1.38382,0
45.1,4,0,0
45.10001,4,0,0
45.2,0,64.3631,2
45.20001,0,51.3776,2
45.2,1,0,0
45.20001,1,0,0
45.2,2,0,0
45.20001,2,11.6618,1
45.2,3,1.38382,0
45.20001,3,1.38382,0
45.2,4,0,0
45.20001,4,0,0
45.3,0,51.3776,2
45.30001,0,57.6816,2
45.3,1,0,0
45.30001,1,0,0
45.3,2,11.6618,1
45.30001,2,18.2565,1
45.3,3,1.38382,0
45.30001,3,1.38382,0
45.3,4,0,0
45.30001,4,0,0
45.4,0,57.6816,2
45.40001,0,57.9255,2
45.4,1,0,0
45.40001,1,0,0
45.4,2,18.2565,1
45.40001,2,18.2565,1
45.4,3,1.38382,0
45.40001,3,1.38382,0
45.4,4,0,0
45.40001,4,0,0
45.5,0,57.9255,2
45.50001,0,57.9255,2
45.5,1,0,0
45.50001,1,0,0
45.5,2,18.2565,1
45.50001,2,18.2565,1
45.5,3,1.38382,0
45.50001,3,1.38382,0
45.5,4,0,0
45.50001,4,0,0
45.6,0,57.9255,2
45.60001,0,51.6617,2
45.6,1,0,0
45.60001,1,0,0
45.6,2,18.2565,1
45.60001,2,21.4571,1
45.6,3,1.38382,0
45.60001,3,1.38382,0
45.6,4,0,0
45.60001,4,0,0
45.7,0,51.6617,2
45.70001,0,51.6617,2
45.7,1,0,0
45.70001,1,0,0
45.7,2,21.4571,1
45.70001,2,21.4571,1
45.7,3,1.38382,0
45.70001,3,1.38382,0
45.7,4,0,0
45.70001,4,0,0
45.8,0,51.6617,2
45.80001,0,51.6617,2
45.8,1,0,0
45.80001,1,0,0
45.8,2,21.4571,1
45.80001,2,21.4571,1
45.8,3,1.38382,0
45.80001,3,1.38382,0
45.8,4,0,0
45.80001,4,0,0
45.9,0,51.6617,2
45.90001,0,33.3383,2
45.9,1,0,0
45.90001,1,11.5799,1
45.9,2,21.4571,1
45.90001,2,12.6648,1
45.9,3,1.38382,0
45.90001,3,0,0
45.9,4,0,0
45.90001,4,0,0
46,0,33.3383,2
46.00001,0,33.3383,2
46,1,11.5799,1
46.00001,1,11.5799,1
46,2,12.6648,1
46.00001,2,3.40759,1
46,3,0,0
46.00001,3,0,0
46,4,0,0
46.00001,4,0,0
46.1,0,33.3383,2
46.10001,0,33.3383,2
46.1,1,11.5799,1
46.10001,1,11.5799,1
46.1,2,3.40759,1
46.10001,2,3.40759,1
46.1,3,0,0
46.10001,3,0,0
46.1,4,0,0
46.10001,4,0,0
46.2,0,33.3383,2
46.20001,0,33.3383,2
46.2,1,11.5799,1
46.20001,1,11.5799,1
46.2,2,3.40759,1
46.20001,2,3.10465,1
46.2,3,0,0
46.20001,3,0,0
46.2,4,0,0
46.20001,4,0,0
46.3,0,33.3383,2
46.30001,0,26.6725,2
46.3,1,11.5799,1
46.30001,1,11.5799,1
46.3,2,3.10465,1
46.30001,2,0,0
46.3,3,0,0
46.30001,3,0,0
46.3,4,0,0
46.30001,4,0,0
46.4,0,26.6725,2
46.40001,0,17.6418,1
46.4,1,11.5799,1
46.40001,1,11.5799,1
46.4,2,0,0
46.40001,2,0,0
46.4,3,0,0
46.40001,3,0,0
46.4,4,0,0
46.40001,4,0,0
46.5,0,17.6418,1
46.50001,0,8.82593,1
46.5,1,11.5799,1
46.50001,1,11.5799,1
46.5,2,0,0
46.50001,2,0,0
46.5,3,0,0
46.50001,3,0,0
46.5,4,0,0
46.50001,4,0,0
46.6,0,8.82593,1
46.60001,0,22.884,1
46.6,1,11.5799,1
46.60001,1,11.5799,1
46.6,2,0,0
46.60001,2,0,0
46.6,3,0,0
46.60001,3,0,0
46.6,4,0,0
46.60001,4,0,0
46.7,0,22.884,1
46.70001,0,30.4735,2
46.7,1,11.5799,1
46.70001,1,11.5799,1
46.7,2,0,0
46.70001,2,0,0
46.7,3,0,0
46.70001,3,0,0
46.7,4,0,0
46.70001,4,14.0334,1
46.8,0,30.4735,2
46.80001,0,30.4735,2
46.8,1,11.5799,1
46.80001,1,11.5799,1
46.8,2,0,0
46.80001,2,3.18707,1
46.8,3,0,0
46.80001,3,4.16436,1
46.8,4,14.0334,1
46.80001,4,14.0584,1
46.9,0,30.4735,2
46.90001,0,30.4735,2
46.9,1,11.5799,1
46.90001,1,11.5799,1
46.9,2,3.18707,1
46.90001,2,3.18707,1
46.9,3,4.16436,1
46.90001,3,4.16436,1
46.9,4,14.0584,1
46.90001,4,14.0584,1
47,0,30.4735,2
47.00001,0,30.4735,2
47,1,11.5799,1
47.00001,1,11.5799,1
47,2,3.18707,1
47.00001,2,10.2589,1
47,3,4.16436,1
47.00001,3,8.55162,1
47,4,14.0584,1
47.00001,4,14.0584,1
47.1,0,30.4735,2
47.10001,0,30.4735,2
47.1,1,11.5799,1
47.10001,1,11.5799,1
47.1,2,10.2589,1
47.10001,2,10.2589,1
47.1,3,8.55162,1
47.10001,3,8.55162,1
47.1,4,14.0584,1
47.10001,4,2.42028,0
47.2,0,30.4735,2
47.20001,0,41.246,2
47.2,1,11.5799,1
47.20001,1,12.4214,1
47.2,2,10.2589,1
47.20001,2,10.2589,1
47.2,3,8.55162,1
47.20001,3,8.55162,1
47.2,4,2.42028,0
47.20001,4,2.42028,0
47.3,0,41.246,2
47.30001,0,41.246,2
47.3,1,12.4214,1
47.30001,1,12.4214,1
47.3,2,10.2589,1
47.30001,2,0,0
47.3,3,8.55162,1
47.30001,3,8.55162,1
47.3,4,2.42028,0
47.30001,4,2.42028,0
47.4,0,41.246,2
47.40001,0,41.246,2
47.4,1,12.4214,1
47.40001,1,12.4214,1
47.4,2,0,0
47.40001,2,0,0
47.4,3,8.55162,1
47.40001,3,15.6493,1
47.4,4,2.42028,0
47.40001,4,2.42028,0
47.5,0,41.246,2
47.50001,0,41.246,2
47.5,1,12.4214,1
47.50001,1,12.4214,1
47.5,2,0,0
47.50001,2,0,0
47.5,3,15.6493,1
47.50001,3,15.6493,1
47.5,4,2.42028,0
47.50001,4,2.42028,0
47.6,0,41.246,2
47.60001,0,38.5045,2
47.6,1,12.4214,1
47.60001,1,12.4214,1
47.6,2,0,0
47.60001,2,0,0
47.6,3,15.6493,1
47.60001,3,15.6493,1
47.6,4,2.42028,0
47.60001,4,2.42028,0
47.7,0,38.5045,2
47.70001,0,38.5045,2
47.7,1,12.4214,1
47.70001,1,15.5001,1
47.7,2,0,0
47.70001,2,9.52204,1
47.7,3,15.6493,1
47.70001,3,15.6493,1
47.7,4,2.42028,0
47.70001,4,2.42028,0
47.8,0,38.5045,2
47.80001,0,25.8669,2
47.8,1,15.5001,1
47.80001,1,13.0509,1
47.8,2,9.52204,1
47.80001,2,9.52204,1
47.8,3,15.6493,1
47.80001,3,15.6493,1
47.8,4,2.42028,0
47.80001,4,6.87392,1
47.9,0,25.8669,2
47.90001,0,25.8669,2
47.9,1,13.0509,1
47.90001,1,13.0509,1
47.9,2,9.52204,1
47.90001,2,9.6755,1
47.9,3,15.6493,1
47.90001,3,16.975,1
47.9,4,6.87392,1
47.90001,4,17.6126,1
48,0,25.8669,2
48.00001,0,33.0219,2
48,1,13.0509,1
48.00001,1,13.0509,1
48,2,9.6755,1
48.00001,2,9.6755,1
48,3,16.975,1
48.00001,3,16.975,1
48,4,17.6126,1
48.00001,4,17.6126,1
48.1,0,33.0219,2
48.10001,0,33.0219,2
48.1,1,13.0509,1
48.10001,1,13.0509,1
48.1,2,9.6755,1
48.10001,2,9.6755,1
48.1,3,16.975,1
48.10001,3,21.9815,1
48.1,4,17.6126,1
48.10001,4,19.7884,1
48.2,0,33.0219,2
48.20001,0,33.0219,2
48.2,1,13.0509,1
48.20001,1,13.0509,1
48.2,2,9.6755,1
48.20001,2,9.6755,1
48.2,3,21.9815,1
48.20001,3,23.0955,1
48.2,4,19.7884,1
48.20001,4,19.7884,1
48.3,0,33.0219,2
48.30001,0,33.0219,2
48.3,1,13.0509,1
48.30001,1,22.0765,1
48.3,2,9.6755,1
48.30001,2,0,0
48.3,3,23.0955,1
48.30001,3,27.5051,2
48.3,4,19.7884,1
48.30001,4,9.63834,1
48.4,0,33.0219,2
48.40001,0,33.0219,2
48.4,1,22.0765,1
48.40001,1,22.0765,1
48.4,2,0,0
48.40001,2,0,0
48.4,3,27.5051,2
48.40001,3,15.3875,1
48.4,4,9.63834,1
48.40001,4,9.63834,1
48.5,0,33.0219,2
48.50001,0,33.0219,2
48.5,1,22.0765,1
48.50001,1,22.0765,1
48.5,2,0,0
48.50001,2,0,0
48.5,3,15.3875,1
48.50001,3,15.3875,1
48.5,4,9.63834,1
48.50001,4,9.94787,1
48.6,0,33.0219,2
48.60001,0,33.0219,2
48.6,1,22.0765,1
48.60001,1,22.0765,1
48.6,2,0,0
48.60001,2,0,0
48.6,3,15.3875,1
48.60001,3,15.3875,1
48.6,4,9.94787,1
48.60001,4,21.3406,1
48.7,0,33.0219,2
48.70001,0,33.0219,2
48.7,1,22.0765,1
48.70001,1,22.0765,1
48.7,2,0,0
48.70001,2,0,0
48.7,3,15.3875,1
48.70001,3,24.566,1
48.7,4,21.3406,1
48.70001,4,21.3406,1
48.8,0,33.0219,2
48.80001,0,37.1903,2
48.8,1,22.0765,1
48.80001,1,22.0765,1
48.8,2,0,0
48.80001,2,0,0
48.8,3,24.566,1
48.80001,3,22.4815,1
48.8,4,21.3406,1
48.80001,4,21.3406,1
48.9,0,37.1903,2
48.90001,0,37.1903,2
48.9,1,22.0765,1
48.90001,1,22.0765,1
48.9,2,0,0
48.90001,2,0,0
48.9,3,22.4815,1
48.90001,3,22.4815,1
48.9,4,21.3406,1
48.90001,4,21.3406,1
49,0,37.1903,2
49.00001,0,37.1903,2
49,1,22.0765,1
49.00001,1,22.0765,1
49,2,0,0
49.00001,2,0,0
49,3,22.4815,1
49.00001,3,22.4815,1
49,4,21.3406,1
49.00001,4,21.3406,1
49.1,0,37.1903,2
49.10001,0,48.8135,2
49.1,1,22.0765,1
49.10001,1,6.62424,1
49.1,2,0,0
49.10001,2,0,0
49.1,3,22.4815,1
49.10001,3,22.4815,1
49.1,4,21.3406,1
49.10001,4,21.3406,1
49.2,0,48.8135,2
49.20001,0,48.8135,2
49.2,1,6.62424,1
49.20001,1,6.62424,1
49.2,2,0,0
49.20001,2,0,0
49.2,3,22.4815,1
49.20001,3,18.5684,1
49.2,4,21.3406,1
49.20001,4,21.3406,1
49.3,0,48.8135,2
49.30001,0,62.154,2
49.3,1,6.62424,1
49.30001,1,6.62424,1
49.3,2,0,0
49.30001,2,0,0
49.3,3,18.5684,1
49.30001,3,31.7531,2
49.3,4,21.3406,1
49.30001,4,11.2743,1
49.4,0,62.154,2
49.40001,0,43.4917,2
49.4,1,6.62424,1
49.40001,1,0,0
49.4,2,0,0
49.40001,2,0,0
49.4,3,31.7531,2
49.40001,3,20.1882,1
49.4,4,11.2743,1
49.40001,4,11.2743,1
49.5,0,43.4917,2
49.50001,0,43.4917,2
49.5,1,0,0
49.50001,1,0,0
49.5,2,0,0
49.50001,2,0,0
49.5,3,20.1882,1
49.50001,3,20.1882,1
49.5,4,11.2743,1
49.50001,4,11.2743,1
49.6,0,43.4917,2
49.60001,0,43.4917,2
49.6,1,0,0
49.60001,1,0,0
49.6,2,0,0
49.60001,2,4.28665,1
49.6,3,20.1882,1
49.60001,3,23.4618,1
49.6,4,11.2743,1
49.60001,4,11.2743,1
49.7,0,43.4917,2
49.70001,0,43.4917,2
49.7,1,0,0
49.70001,1,0,0
49.7,2,4.28665,1
49.70001,2,0,0
49.7,3,23.4618,1
49.70001,3,23.4618,1
49.7,4,11.2743,1
49.70001,4,11.2743,1
49.8,0,43.4917,2
49.80001,0,34.4213,2
49.8,1,0,0
49.80001,1,0,0
49.8,2,0,0
49.80001,2,8.73617,1
49.8,3,23.4618,1
49.80001,3,5.06072,1
49.8,4,11.2743,1
49.80001,4,11.2743,1
49.9,0,34.4213,2
49.90001,0,22.7301,1
49.9,1,0,0
49.90001,1,7.69015,1
49.9,2,8.73617,1
49.90001,2,8.73617,1
49.9,3,5.06072,1
49.90001,3,5.06072,1
49.9,4,11.2743,1
49.90001,4,11.2743,1
50,0,22.7301,1
50.00001,0,22.7301,1
50,1,7.69015,1
50.00001,1,7.69015,1
50,2,8.73617,1
50.00001,2,19.1439,1
50,3,5.06072,1
50.00001,3,5.06072,1
50,4,11.2743,1
50.00001,4,17.2134,1
50.1,0,22.7301,1
50.10001,0,11.8901,1
50.1,1,7.69015,1
50.10001,1,7.69015,1
50.1,2,19.1439,1
50.10001,2,26.9481,2
50.1,3,5.06072,1
50.10001,3,5.06072,1
50.1,4,17.2134,1
50.10001,4,17.2134,1
50.2,0,11.8901,1
50.20001,0,11.8901,1
50.2,1,7.69015,1
50.20001,1,2.50324,0
50.2,2,26.9481,2
50.20001,2,26.9481,2
50.2,3,5.06072,1
50.20001,3,5.06072,1
50.2,4,17.2134,1
50.20001,4,17.2134,1
50.3,0,11.8901,1
50.30001,0,11.8901,1
50.3,1,2.50324,0
50.30001,1,0,0
50.3,2,26.9481,2
50.30001,2,18.4753,1
50.3,3,5.06072,1
50.30001,3,5.06072,1
50.3,4,17.2134,1
50.30001,4,2.50454,0
50.4,0,11.8901,1
50.40001,0,22.4519,1
50.4,1,0,0
50.40001,1,0,0
50.4,2,18.4753,1
50.40001,2,18.4753,1
50.4,3,5.06072,1
50.40001,3,5.06072,1
50.4,4,2.50454,0
50.40001,4,2.50454,0
50.5,0,22.4519,1
50.50001,0,22.4519,1
50.5,1,0,0
50.50001,1,0,0
50.5,2,18.4753,1
50.50001,2,18.4753,1
50.5,3,5.06072,1
50.50001,3,0,0
50.5,4,2.50454,0
50.50001,4,6.85466,1
50.6,0,22.4519,1
50.60001,0,22.4519,1
50.6,1,0,0
50.60001,1,12.7275,1
50.6,2,18.4753,1
50.60001,2,18.4753,1
50.6,3,0,0
50.60001,3,0,0
50.6,4,6.85466,1
50.60001,4,0,0
50.7,0,22.4519,1
50.70001,0,22.4519,1
50.7,1,12.7275,1
50.70001,1,12.7275,1
50.7,2,18.4753,1
50.70001,2,18.4753,1
50.7,3,0,0
50.70001,3,0,0
50.7,4,0,0
50.70001,4,0,0
50.8,0,22.4519,1
50.80001,0,22.4519,1
50.8,1,12.7275,1
50.80001,1,12.7275,1
50.8,2,18.4753,1
50.80001,2,18.4753,1
50.8,3,0,0
50.80001,3,0,0
50.8,4,0,0
50.80001,4,0,0
50.9,0,22.4519,1
50.90001,0,22.4519,1
50.9,1,12.7275,1
50.90001,1,18.5556,1
50.9,2,18.4753,1
50.90001,2,18.4753,1
50.9,3,0,0
50.90001,3,0,0
50.9,4,0,0
50.90001,4,0,0
51,0,22.4519,1
51.00001,0,22.4519,1
51,1,18.5556,1
51.00001,1,18.5556,1
51,2,18.4753,1
51.00001,2,18.4753,1
51,3,0,0
51.00001,3,5.03895,1
51,4,0,0
51.00001,4,0,0
51.1,0,22.4519,1
51.10001,0,6.9685,1
51.1,1,18.5556,1
51.10001,1,0,0
51.1,2,18.4753,1
51.10001,2,30.8649,2
51.1,3,5.03895,1
51.10001,3,5.03895,1
51.1,4,0,0
51.10001,4,0,0
51.2,0,6.9685,1
51.20001,0,19.8829,1
51.2,1,0,0
51.20001,1,0,0
51.2,2,30.8649,2
51.20001,2,27.3628,2
51.2,3,5.03895,1
51.20001,3,5.03895,1
51.2,4,0,0
51.20001,4,0,0
51.3,0,19.8829,1
51.30001,0,31.295,2
51.3,1,0,0
51.30001,1,0,0
51.3,2,27.3628,2
51.30001,2,31.6497,2
51.3,3,5.03895,1
51.30001,3,5.03895,1
51.3,4,0,0
51.30001,4,0,0
51.4,0,31.295,2
51.40001,0,31.295,2
51.4,1,0,0
51.40001,1,1.65157,0
51.4,2,31.6497,2
51.40001,2,24.8283,1
51.4,3,5.03895,1
51.40001,3,5.03895,1
51.4,4,0,0
51.40001,4,10.6827,1
51.5,0,31.295,2
51.50001,0,31.295,2
51.5,1,1.65157,0
51.50001,1,1.65157,0
51.5,2,24.8283,1
51.50001,2,36.0628,2
51.5,3,5.03895,1
51.50001,3,0,0
51.5,4,10.6827,1
51.50001,4,0,0
51.6,0,31.295,2
51.60001,0,31.295,2
51.6,1,1.65157,0
51.60001,1,1.65157,0
51.6,2,36.0628,2
51.60001,2,43.7051,2
51.6,3,0,0
51.60001,3,0,0
51.6,4,0,0
51.60001,4,0,0
51.7,0,31.295,2
51.70001,0,31.295,2
51.7,1,1.65157,0
51.70001,1,0,0
51.7,2,43.7051,2
51.70001,2,43.7051,2
51.7,3,0,0
51.70001,3,0,0
51.7,4,0,0
51.70001,4,0,0
51.8,0,31.295,2
51.80001,0,31.295,2
51.8,1,0,0
51.80001,1,0,0
51.8,2,43.7051,2
51.80001,2,43.7051,2
51.8,3,0,0
51.80001,3,3.02552,1
51.8,4,0,0
51.80001,4,0,0
51.9,0,31.295,2
51.90001,0,31.295,2
51.9,1,0,0
51.90001,1,0,0
51.9,2,43.7051,2
51.90001,2,43.7051,2
51.9,3,3.02552,1
51.90001,3,3.02552,1
51.9,4,0,0
51.90001,4,0,0
52,0,31.295,2
52.00001,0,31.295,2
52,1,0,0
52.00001,1,0,0
52,2,43.7051,2
52.00001,2,43.7051,2
52,3,3.02552,1
52.00001,3,3.02552,1
52,4,0,0
52.00001,4,0,0
52.1,0,31.295,2
52.10001,0,42.0394,2
52.1,1,0,0
52.10001,1,0,0
52.1,2,43.7051,2
52.10001,2,37.1951,2
52.1,3,3.02552,1
52.10001,3,3.02552,1
52.1,4,0,0
52.10001,4,0,0
52.2,0,42.0394,2
52.20001,0,56.3156,2
52.2,1,0,0
52.20001,1,0,0
52.2,2,37.1951,2
52.20001,2,37.1951,2
52.2,3,3.02552,1
52.20001,3,3.02552,1
52.2,4,0,0
52.20001,4,5.2712,1
52.3,0,56.3156,2
52.30001,0,70.0082,2
52.3,1,0,0
52.30001,1,12.6917,1
52.3,2,37.1951,2
52.30001,2,37.1951,2
52.3,3,3.02552,1
52.30001,3,0,0
52.3,4,5.2712,1
52.30001,4,12.0756,1
52.4,0,70.0082,2
52.40001,0,61.3107,2
52.4,1,12.6917,1
52.40001,1,12.6917,1
52.4,2,37.1951,2
52.40001,2,20.289,1
52.4,3,0,0
52.40001,3,1.46899,0
52.4,4,12.0756,1
52.40001,4,8.30685,1
52.5,0,61.3107,2
52.50001,0,46.1835,2
52.5,1,12.6917,1
52.50001,1,12.6917,1
52.5,2,20.289,1
52.50001,2,18.5437,1
52.5,3,1.46899,0
52.50001,3,1.46899,0
52.5,4,8.30685,1
52.50001,4,8.30685,1
52.6,0,46.1835,2
52.60001,0,46.1835,2
52.6,1,12.6917,1
52.60001,1,12.6917,1
52.6,2,18.5437,1
52.60001,2,18.5437,1
52.6,3,1.46899,0
52.60001,3,1.46899,0
52.6,4,8.30685,1
52.60001,4,8.30685,1
52.7,0,46.1835,2
52.70001,0,46.1835,2
52.7,1,12.6917,1
52.70001,1,17.8349,1
52.7,2,18.5437,1
52.70001,2,18.5437,1
52.7,3,1.46899,0
52.70001,3,1.46899,0
52.7,4,8.30685,1
52.70001,4,8.30685,1
52.8,0,46.1835,2
52.80001,0,46.1835,2
52.8,1,17.8349,1
52.80001,1,17.8349,1
52.8,2,18.5437,1
52.80001,2,13.0295,1
52.8,3,1.46899,0
52.80001,3,1.46899,0
52.8,4,8.30685,1
52.80001,4,0.0335455,0
52.9,0,46.1835,2
52.90001,0,31.3731,2
52.9,1,17.8349,1
52.90001,1,29.8078,2
52.9,2,13.0295,1
52.90001,2,19.248,1
52.9,3,1.46899,0
52.90001,3,1.46899,0
52.9,4,0.0335455,0
52.90001,4,0.0335455,0
53,0,31.3731,2
53.00001,0,31.3731,2
53,1,29.8078,2
53.00001,1,29.8078,2
53,2,19.248,1
53.00001,2,19.248,1
53,3,1.46899,0
53.00001,3,0,0
53,4,0.0335455,0
53.00001,4,0.0335455,0
53.1,0,31.3731,2
53.10001,0,31.3731,2
53.1,1,29.8078,2
53.10001,1,29.8078,2
53.1,2,19.248,1
53.10001,2,29.4461,2
53.1,3,0,0
53.10001,3,0,0
53.1,4,0.0335455,0
53.10001,4,0.0335455,0
53.2,0,31.3731,2
53.20001,0,31.3731,2
53.2,1,29.8078,2
53.20001,1,33.5411,2
53.2,2,29.4461,2
53.20001,2,29.4461,2
53.2,3,0,0
53.20001,3,12.7672,1
53.2,4,0.0335455,0
53.20001,4,0.0335455,0
53.3,0,31.3731,2
53.30001,0,31.3731,2
53.3,1,33.5411,2
53.30001,1,23.3808,1
53.3,2,29.4461,2
53.30001,2,43.9808,2
53.3,3,12.7672,1
53.30001,3,0,0
53.3,4,0.0335455,0
53.30001,4,0.0335455,0
53.4,0,31.3731,2
53.40001,0,31.3731,2
53.4,1,23.3808,1
53.40001,1,23.3808,1
53.4,2,43.9808,2
53.40001,2,43.9808,2
53.4,3,0,0
53.40001,3,0,0
53.4,4,0.0335455,0
53.40001,4,0.0335455,0
53.5,0,31.3731,2
53.50001,0,31.3731,2
53.5,1,23.3808,1
53.50001,1,10.6137,1
53.5,2,43.9808,2
53.50001,2,41.3676,2
53.5,3,0,0
53.50001,3,0,0
53.5,4,0.0335455,0
53.50001,4,0.0335455,0
53.6,0,31.3731,2
53.60001,0,31.3731,2
53.6,1,10.6137,1
53.60001,1,10.6137,1
53.6,2,41.3676,2
53.60001,2,41.3676,2
53.6,3,0,0
53.60001,3,5.16386,1
53.6,4,0.0335455,0
53.60001,4,0,0
53.7,0,31.3731,2
53.70001,0,36.6633,2
53.7,1,10.6137,1
53.70001,1,0,0
53.7,2,41.3676,2
53.70001,2,41.3676,2
53.7,3,5.16386,1
53.70001,3,5.16386,1
53.7,4,0,0
53.70001,4,0,0
53.8,0,36.6633,2
53.80001,0,36.6633,2
53.8,1,0,0
53.80001,1,0,0
53.8,2,41.3676,2
53.80001,2,41.3676,2
53.8,3,5.16386,1
53.80001,3,5.16386,1
53.8,4,0,0
53.80001,4,0,0
53.9,0,36.6633,2
53.90001,0,36.6633,2
53.9,1,0,0
53.90001,1,0,0
53.9,2,41.3676,2
53.90001,2,42.1313,2
53.9,3,5.16386,1
53.90001,3,5.16386,1
53.9,4,0,0
53.90001,4,0,0
54,0,36.6633,2
54.00001,0,36.6633,2
54,1,0,0
54.00001,1,0,0
54,2,42.1313,2
54.00001,2,33.9513,2
54,3,5.16386,1
54.00001,3,5.16386,1
54,4,0,0
54.00001,4,0,0
54.1,0,36.6633,2
54.10001,0,36.6633,2
54.1,1,0,0
54.10001,1,1.64787,0
54.1,2,33.9513,2
54.10001,2,18.2474,1
54.1,3,5.16386,1
54.10001,3,5.16386,1
54.1,4,0,0
54.10001,4,0,0
54.2,0,36.6633,2
54.20001,0,36.6633,2
54.2,1,1.64787,0
54.20001,1,1.64787,0
54.2,2,18.2474,1
54.20001,2,3.83157,1
54.2,3,5.16386,1
54.20001,3,4.67921,1
54.2,4,0,0
54.20001,4,0,0
54.3,0,36.6633,2
54.30001,0,23.3243,1
54.3,1,1.64787,0
54.30001,1,1.64787,0
54.3,2,3.83157,1
54.30001,2,3.83157,1
54.3,3,4.67921,1
54.30001,3,4.67921,1
54.3,4,0,0
54.30001,4,0,0
54.4,0,23.3243,1
54.40001,0,23.3243,1
54.4,1,1.64787,0
54.40001,1,3.11573,1
54.4,2,3.83157,1
54.40001,2,3.83157,1
54.4,3,4.67921,1
54.40001,3,4.67921,1
54.4,4,0,0
54.40001,4,8.3478,1
54.5,0,23.3243,1
54.50001,0,23.3243,1
54.5,1,3.11573,1
54.50001,1,15.6882,1
54.5,2,3.83157,1
54.50001,2,0,0
54.5,3,4.67921,1
54.50001,3,4.67921,1
54.5,4,8.3478,1
54.50001,4,8.3478,1
54.6,0,23.3243,1
54.60001,0,23.3243,1
54.6,1,15.6882,1
54.60001,1,15.6882,1
54.6,2,0,0
54.60001,2,0,0
54.6,3,4.67921,1
54.60001,3,4.67921,1
54.6,4,8.3478,1
54.60001,4,0,0
54.7,0,23.3243,1
54.70001,0,23.3243,1
54.7,1,15.6882,1
54.70001,1,15.6882,1
54.7,2,0,0
54.70001,2,3.82383,1
54.7,3,4.67921,1
54.70001,3,4.67921,1
54.7,4,0,0
54.70001,4,0,0
54.8,0,23.3243,1
54.80001,0,13.2162,1
54.8,1,15.6882,1
54.80001,1,19.4863,1
54.8,2,3.82383,1
54.80001,2,3.82383,1
54.8,3,4.67921,1
54.80001,3,4.67921,1
54.8,4,0,0
54.80001,4,0,0
54.9,0,13.2162,1
54.90001,0,13.2162,1
54.9,1,19.4863,1
54.90001,1,19.4863,1
54.9,2,3.82383,1
54.90001,2,3.82383,1
54.9,3,4.67921,1
54.90001,3,16.9144,1
54.9,4,0,0
54.90001,4,5.03231,1
55,0,13.2162,1
55.00001,0,13.2162,1
55,1,19.4863,1
55.00001,1,16.5414,1
55,2,3.82383,1
55.00001,2,3.82383,1
55,3,16.9144,1
55.00001,3,22.3171,1
55,4,5.03231,1
55.00001,4,5.03231,1
55.1,0,13.2162,1
55.10001,0,13.2162,1
55.1,1,16.5414,1
55.10001,1,16.5414,1
55.1,2,3.82383,1
55.10001,2,16.3693,1
55.1,3,22.3171,1
55.10001,3,22.3171,1
55.1,4,5.03231,1
55.10001,4,5.03231,1
55.2,0,13.2162,1
55.20001,0,13.2162,1
55.2,1,16.5414,1
55.20001,1,16.5414,1
55.2,2,16.3693,1
55.20001,2,16.3693,1
55.2,3,22.3171,1
55.20001,3,22.3171,1
