simTime,MCC_idx,packet_is_loss
46.90003048,1,1
47.00003048,2,1
47.10003048,2,1
47.20003048,2,1
47.30003048,1,1
47.40003048,4,1
47.50003048,4,1
47.60003048,1,1
47.70003048,3,1
47.80003048,4,1
47.90003048,4,1
47.90004048,2,1
48.00003048,1,1
48.10003048,1,1
48.50003048,0,1
48.60003048,4,1
48.90003048,4,1
49.00003048,3,1
49.00004048,2,1
49.10003048,4,1
49.10004048,1,1
49.20003048,0,1
49.20004048,2,1
49.30003048,2,1
49.30004048,4,1
49.40003048,2,1
49.50003048,4,1
49.50004048,2,1
49.50005048,1,1
49.60003048,4,1
49.60004048,0,1
49.70003048,4,1
49.70004048,0,1
49.80003048,1,1
49.90003048,0,1
49.90004048,2,1
50.00003048,0,1
50.00004048,4,1
50.10003048,1,1
50.10004048,2,1
50.20003048,0,1
50.20004048,4,1
50.30003048,1,1
50.40003048,0,1
50.50003048,4,1
50.50004048,0,1
50.60003048,4,1
50.60004048,0,1
50.60005048,3,1
50.70003048,1,1
50.80003048,4,1
50.90003048,4,1
51.00003048,4,1
51.00004048,3,1
51.00005048,0,1
51.10003048,2,1
51.10004048,3,1
51.10005048,4,1
51.20003048,4,1
51.20005048,0,1
51.30003048,3,1
51.30004048,1,1
51.30006048,2,1
51.40003048,2,1
51.40004048,1,1
51.40005048,0,1
51.40006048,1,1
51.50003048,2,1
51.50004048,1,1
51.60003048,3,1
51.60004048,2,1
51.70003048,1,1
51.80003048,4,1
51.90003048,3,1
51.90004048,0,1
52.00003048,0,1
52.00004048,3,1
52.10003048,4,1
52.10005048,0,1
52.20003048,2,1
52.20004048,3,1
52.30003048,4,1
52.30004048,2,1
52.30005048,0,1
52.40003048,0,1
52.40005048,0,1
52.50003048,0,1
52.50005048,0,1
52.60003048,0,1
52.60004048,2,1
52.70003048,1,1
52.70004048,3,1
52.80003048,2,1
52.80004048,1,1
52.90003048,1,1
52.90004048,2,1
53.00003048,1,1
53.00004048,0,1
53.10003048,0,1
53.10004048,4,1
53.10005048,3,1
53.20003048,1,1
53.20005048,0,1
53.30003048,0,1
53.30004048,1,1
53.40003048,3,1
53.40004048,0,1
53.40005048,3,1
53.50003048,2,1
53.60003048,0,1
53.70003048,2,1
53.80003048,1,1
53.90003048,0,1
54.00003048,1,1
54.90003048,3,1
54.90004048,2,1
55.00003048,3,1
55.10003048,2,1
55.20003048,1,1
55.20004048,2,1
55.30003048,0,1
55.40003048,4,1
55.40004048,3,1
55.50003048,1,1
55.50004048,3,1
55.60003048,2,1
55.70003048,2,1
55.70004048,3,1
55.80003048,2,1
55.90003048,3,1
56.00003048,3,1
56.10003048,3,1
56.20003048,2,1
56.30003048,4,1
56.30004048,0,1
56.40003048,2,1
56.50003048,2,1
56.50004048,4,1
56.60003048,4,1
56.70003048,2,1
56.70004048,0,1
56.80003048,0,1
56.80004048,1,1
56.90003048,1,1
56.90004048,0,1
57.00003048,1,1
57.00004048,2,1
57.10003048,4,1
57.10004048,2,1
57.20003048,1,1
57.30003048,4,1
57.30005048,0,1
57.30006048,4,1
57.40003048,3,1
57.40004048,4,1
57.40005048,0,1
57.40006048,2,1
57.50003048,1,1
57.50004048,3,1
57.50005048,0,1
57.50006048,2,1
57.60003048,2,1
57.60005048,3,1
57.60006048,1,1
57.60007048,2,1
57.70003048,2,1
57.70004048,4,1
57.70005048,3,1
57.70006048,1,1
57.70007048,3,1
57.80003048,4,1
57.80004048,0,1
57.90003048,2,1
57.90004048,4,1
58.00003048,1,1
58.00004048,2,1
58.00005048,0,1
58.00006048,2,1
58.10003048,0,1
58.10004048,1,1
58.20003048,0,1
58.30003048,0,1
58.40003048,3,1
58.40004048,2,1
58.50003048,4,1
58.50005048,2,1
58.60003048,4,1
58.60004048,0,1
58.60006048,0,1
58.70003048,1,1
58.70004048,3,1
58.70005048,0,1
58.70006048,3,1
58.80003048,2,1
58.80004048,3,1
58.80005048,1,1
58.90003048,2,1
59.10003048,3,1
59.20003048,1,1
59.30003048,0,1
59.40003048,2,1
59.50003048,2,1
59.60003048,0,1
59.80003048,3,1
59.90003048,1,1
60.00003048,0,1
61.60003048,2,1
61.70003048,2,1
61.80003048,1,1
61.90003048,0,1
62.20003048,1,1
62.30003048,0,1
62.70003048,2,1
62.90003048,2,1
63.00003048,3,1
63.00004048,2,1
63.10003048,2,1
63.20003048,1,1
63.30003048,3,1
63.40003048,3,1
63.50003048,1,1
63.50004048,4,1
63.60003048,2,1
63.90003048,4,1
64.00003048,1,1
64.10003048,4,1
64.20003048,3,1
64.20005048,3,1
64.30003048,3,1
64.30005048,0,1
64.40003048,2,1
64.40004048,4,1
64.50003048,1,1
64.50004048,0,1
64.60003048,4,1
64.60004048,1,1
64.70003048,3,1
64.70004048,1,1
64.80003048,0,1
64.90003048,0,1
65.00003048,0,1
65.10003048,4,1
65.10004048,3,1
65.20003048,3,1
65.20004048,4,1
65.20005048,1,1
65.30003048,2,1
65.30004048,4,1
65.30005048,1,1
65.40003048,1,1
65.40004048,0,1
65.40005048,3,1
65.50003048,1,1
65.50004048,0,1
65.60003048,3,1
65.60004048,2,1
65.60005048,4,1
65.70003048,3,1
65.70004048,0,1
65.70005048,1,1
65.80003048,3,1
65.80005048,0,1
65.90003048,1,1
65.90004048,2,1
65.90005048,4,1
65.90006048,1,1
66.00003048,3,1
66.00005048,1,1
66.10003048,4,1
66.10005048,3,1
66.20003048,3,1
66.30003048,2,1
66.30004048,4,1
66.30005048,3,1
66.30006048,0,1
66.40003048,3,1
66.40004048,4,1
66.40005048,3,1
66.50003048,2,1
66.50004048,0,1
66.60003048,0,1
66.60004048,1,1
66.70003048,0,1
66.80003048,4,1
66.80004048,1,1
66.90003048,3,1
66.90004048,0,1
67.00003048,4,1
67.00004048,0,1
67.00005048,4,1
67.10003048,3,1
67.10004048,2,1
67.10005048,0,1
67.20003048,2,1
67.20004048,4,1
67.20005048,1,1
67.30003048,4,1
67.30004048,0,1
67.40003048,4,1
67.40004048,2,1
67.50003048,3,1
67.50005048,3,1
67.60003048,2,1
67.60004048,4,1
67.60005048,0,1
67.70003048,1,1
67.70004048,4,1
67.80003048,2,1
67.90003048,1,1
67.90004048,0,1
68.00003048,1,1
68.10003048,2,1
