simTime,atmosphericLoss_dB,fspl_dB,power_dBm
4.7,8.81713,206.556,-92.8204
4.70002024,6.20531,205.204,-139.858
4.70003024,6.17004,205.182,-139.863
4.70004024,6.09984,205.294,-140.12
4.70005024,6.09984,205.145,-139.885
4.70006024,6.17004,205.208,-140.098
4.8,8.64574,206.456,-92.5492
4.8,8.68841,206.475,-92.6104
4.8,8.7312,206.648,-92.8264
4.8,8.77411,206.518,-92.7398
4.8,8.81713,206.556,-92.8204
4.80002024,6.17004,205.182,-139.801
4.80003024,6.20531,205.204,-139.919
4.80004024,6.09984,205.294,-140.12
4.80005024,6.20531,205.21,-140.055
4.80006024,6.09984,205.165,-139.985
4.9,8.64574,206.456,-92.5492
4.9,8.68841,206.475,-92.6104
4.9,8.7312,206.648,-92.8264
4.9,8.77411,206.518,-92.7398
4.9,8.81713,206.556,-92.8204
4.90002024,6.20531,205.204,-139.858
4.90003024,6.17004,205.182,-139.863
4.90004024,6.17004,205.337,-140.233
4.90005024,6.20531,205.21,-140.055
4.90006024,6.17004,205.208,-140.098
5,8.64574,206.456,-92.5492
5,8.68841,206.475,-92.6104
5,8.7312,206.648,-92.8264
5,8.77411,206.518,-92.7398
5,8.81713,206.556,-92.8204
5.00002024,6.20531,205.204,-139.858
5.00003024,6.20531,205.204,-139.919
5.00004024,6.09984,205.294,-140.12
5.00005024,6.13488,205.167,-139.942
5.00006024,6.06491,205.143,-139.928
5.1,8.64574,206.456,-92.5492
5.1,8.68841,206.475,-92.6104
5.1,8.7312,206.648,-92.8264
5.1,8.77411,206.518,-92.7398
5.1,8.81713,206.556,-92.8204
5.10002024,6.13488,205.161,-139.745
5.10003024,6.17004,205.182,-139.863
5.10004024,6.17004,205.337,-140.233
5.10005024,6.13488,205.167,-139.942
5.10006024,6.17004,205.208,-140.098
5.2,8.64574,206.456,-92.5492
5.2,8.68841,206.475,-92.6104
5.2,8.7312,206.648,-92.8264
5.2,8.77411,206.518,-92.7398
5.2,8.81713,206.556,-92.8204
5.20002024,6.13488,205.161,-139.745
5.20003024,6.17004,205.182,-139.863
5.20004024,6.06491,205.272,-140.063
5.20005024,6.06491,205.124,-139.828
5.20006024,6.06491,205.143,-139.928
5.3,8.64574,206.456,-92.5492
5.3,8.68841,206.475,-92.6104
5.3,8.7312,206.648,-92.8264
5.3,8.77411,206.518,-92.7398
5.3,8.81713,206.556,-92.8204
5.30002024,6.20531,205.204,-139.858
5.30003024,6.13488,205.161,-139.806
5.30004024,6.17004,205.337,-140.233
5.30005024,6.09984,205.145,-139.885
5.30006024,6.17004,205.208,-140.098
5.4,8.64574,206.456,-92.5492
5.4,8.68841,206.475,-92.6104
5.4,8.7312,206.648,-92.8264
5.4,8.77411,206.518,-92.7398
5.4,8.81713,206.556,-92.8204
5.40002024,6.20531,205.204,-139.858
5.40003024,6.20531,205.204,-139.919
5.40004024,6.20531,205.358,-140.29
5.40005024,6.20531,205.21,-140.055
5.40006024,6.13488,205.186,-140.042
5.5,8.64574,206.456,-92.5492
5.5,8.68841,206.475,-92.6104
5.5,8.7312,206.648,-92.8264
5.5,8.77411,206.518,-92.7398
5.5,8.81713,206.556,-92.8204
5.50002024,6.13488,205.161,-139.745
5.50003024,6.20531,205.204,-139.919
5.50004024,6.06491,205.272,-140.063
5.50005024,6.09984,205.145,-139.885
5.50006024,6.06491,205.143,-139.928
5.6,8.64574,206.456,-92.5492
5.6,8.68841,206.475,-92.6104
5.6,8.7312,206.648,-92.8264
5.6,8.77411,206.518,-92.7398
5.6,8.81713,206.556,-92.8204
5.60002024,6.17004,205.182,-139.801
5.60003024,6.13488,205.161,-139.806
5.60004024,6.20531,205.358,-140.29
5.60005024,6.13488,205.167,-139.942
5.60006024,6.06491,205.143,-139.928
5.7,8.64574,206.456,-92.5492
5.7,8.68841,206.475,-92.6104
5.7,8.7312,206.648,-92.8264
5.7,8.77411,206.518,-92.7398
5.7,8.81713,206.556,-92.8204
5.70002024,6.09984,205.139,-139.688
5.70003024,6.06491,205.117,-139.693
5.70004024,6.09984,205.294,-140.12
5.70005024,6.06491,205.124,-139.828
5.70006024,6.06491,205.143,-139.928
5.8,8.64574,206.456,-92.5492
5.8,8.68841,206.475,-92.6104
5.8,8.7312,206.648,-92.8264
5.8,8.77411,206.518,-92.7398
5.8,8.81713,206.556,-92.8204
5.80002024,6.20531,205.204,-139.858
5.80003024,6.13488,205.161,-139.806
5.80004024,6.20531,205.358,-140.29
5.80005024,6.06491,205.124,-139.828
5.80006024,6.09984,205.165,-139.985
5.9,8.64574,206.456,-92.5492
5.9,8.68841,206.475,-92.6104
5.9,8.7312,206.648,-92.8264
5.9,8.77411,206.518,-92.7398
5.9,8.81713,206.556,-92.8204
5.90002024,6.17004,205.182,-139.801
5.90003024,6.06491,205.117,-139.693
