simTime,atmosphericLoss_dB,fspl_dB,power_dBm
7.50002024,0,209.58,-136.004
7.50003024,0,209.554,-135.986
7.50004024,0,209.761,-136.356
7.50005024,0,209.587,-136.043
7.50006024,0,209.619,-136.103
7.6,0,213.076,-90.5233
7.6,0,213.085,-90.5319
7.6,0,213.248,-90.6953
7.6,0,213.109,-90.5559
7.6,0,213.136,-90.5837
7.60002024,0,209.606,-136.029
7.60003024,0,209.58,-136.012
7.60004024,0,209.761,-136.356
7.60005024,0,209.561,-136.017
7.60006024,0,209.619,-136.103
7.7,0,213.076,-90.5233
7.7,0,213.085,-90.5319
7.7,0,213.248,-90.6953
7.7,0,213.109,-90.5559
7.7,0,213.136,-90.5837
7.70002024,0,209.593,-136.016
7.70003024,0,209.554,-135.986
7.70004024,0,209.709,-136.304
7.70005024,0,209.587,-136.043
7.70006024,0,209.593,-136.077
7.8,0,213.076,-90.5233
7.8,0,213.085,-90.5319
7.8,0,213.248,-90.6953
7.8,0,213.109,-90.5559
7.8,0,213.136,-90.5837
7.80002024,0,209.593,-136.016
7.80003024,0,209.593,-136.025
7.80004024,0,209.761,-136.356
7.80005024,0,209.613,-136.069
7.80006024,0,209.593,-136.077
7.9,0,213.076,-90.5233
7.9,0,213.085,-90.5319
7.9,0,213.248,-90.6953
7.9,0,213.109,-90.5559
7.9,0,213.136,-90.5837
7.90002024,0,209.593,-136.016
7.90003024,0,209.606,-136.038
7.90004024,0,209.748,-136.343
7.90005024,0,209.574,-136.03
7.90006024,0,209.58,-136.064
8,0,213.076,-90.5233
8,0,213.085,-90.5319
8,0,213.248,-90.6953
8,0,213.109,-90.5559
8,0,213.136,-90.5837
8.00002024,0,209.567,-135.991
8.00003024,0,209.554,-135.986
8.00004024,0,209.748,-136.343
8.00005024,0,209.561,-136.017
8.00006024,0,209.58,-136.064
8.1,0,213.076,-90.5233
8.1,0,213.085,-90.5319
8.1,0,213.248,-90.6953
8.1,0,213.109,-90.5559
8.1,0,213.136,-90.5837
8.10002024,0,209.593,-136.016
8.10003024,0,209.58,-136.012
8.10004024,0,209.761,-136.356
8.10005024,0,209.574,-136.03
8.10006024,0,209.606,-136.09
8.2,0,213.076,-90.5233
8.2,0,213.085,-90.5319
8.2,0,213.248,-90.6953
8.2,0,213.109,-90.5559
8.2,0,213.136,-90.5837
8.20002024,0,209.567,-135.991
8.20003024,0,209.554,-135.986
8.20004024,0,209.748,-136.343
8.20005024,0,209.587,-136.043
8.20006024,0,209.58,-136.064
8.3,0,213.076,-90.5233
8.3,0,213.085,-90.5319
8.3,0,213.248,-90.6953
8.3,0,213.109,-90.5559
8.3,0,213.136,-90.5837
8.30002024,0,209.606,-136.029
8.30003024,0,209.606,-136.038
8.30004024,0,209.748,-136.343
8.30005024,0,209.613,-136.069
8.30006024,0,209.606,-136.09
8.4,0,213.076,-90.5233
8.4,0,213.085,-90.5319
8.4,0,213.248,-90.6953
8.4,0,213.109,-90.5559
8.4,0,213.136,-90.5837
8.40002024,0,209.58,-136.004
8.40003024,0,209.593,-136.025
8.40004024,0,209.761,-136.356
8.40005024,0,209.613,-136.069
8.40006024,0,209.606,-136.09
8.5,0,213.076,-90.5233
8.5,0,213.085,-90.5319
8.5,0,213.248,-90.6953
8.5,0,213.109,-90.5559
8.5,0,213.136,-90.5837
8.50002024,0,209.58,-136.004
