simTime,atmosphericLoss_dB,fspl_dB,power_dBm
11.4,50.1282,213.248,-140.824
11.4,50.2434,213.109,-140.799
11.4,50.3586,213.136,-140.942
11.5,49.8984,213.076,-140.422
11.5,50.0132,213.085,-140.545
11.5,50.1282,213.248,-140.824
11.5,50.2434,213.109,-140.799
11.5,50.3586,213.136,-140.942
11.6,49.8984,213.076,-140.422
11.6,50.0132,213.085,-140.545
11.6,50.1282,213.248,-140.824
11.6,50.2434,213.109,-140.799
11.6,50.3586,213.136,-140.942
11.7,49.8984,213.076,-140.422
11.7,50.0132,213.085,-140.545
11.7,50.1282,213.248,-140.824
11.7,50.2434,213.109,-140.799
11.7,50.3586,213.136,-140.942
11.8,49.8984,213.076,-140.422
11.8,50.0132,213.085,-140.545
11.8,50.1282,213.248,-140.824
11.8,50.2434,213.109,-140.799
11.8,50.3586,213.136,-140.942
11.9,49.8984,213.076,-140.422
11.9,50.0132,213.085,-140.545
11.9,50.1282,213.248,-140.824
11.9,50.2434,213.109,-140.799
11.9,50.3586,213.136,-140.942
12,49.8984,213.076,-140.422
12,50.0132,213.085,-140.545
12,50.1282,213.248,-140.824
12,50.2434,213.109,-140.799
12,50.3586,213.136,-140.942
12.1,49.8984,213.076,-140.422
12.1,50.0132,213.085,-140.545
12.1,50.1282,213.248,-140.824
12.1,50.2434,213.109,-140.799
12.1,50.3586,213.136,-140.942
12.2,49.8984,213.076,-140.422
12.2,50.0132,213.085,-140.545
12.2,50.1282,213.248,-140.824
12.2,50.2434,213.109,-140.799
12.2,50.3586,213.136,-140.942
12.3,49.8984,213.076,-140.422
12.3,50.0132,213.085,-140.545
12.3,50.1282,213.248,-140.824
12.3,50.2434,213.109,-140.799
12.3,50.3586,213.136,-140.942
12.4,49.8984,213.076,-140.422
12.4,50.0132,213.085,-140.545
12.4,50.1282,213.248,-140.824
12.4,50.2434,213.109,-140.799
12.4,50.3586,213.136,-140.942
12.5,49.8984,213.076,-140.422
12.5,50.0132,213.085,-140.545
12.5,50.1282,213.248,-140.824
12.5,50.2434,213.109,-140.799
12.5,50.3586,213.136,-140.942
12.6,49.8984,213.076,-140.422
12.6,50.0132,213.085,-140.545
12.6,50.1282,213.248,-140.824
12.6,50.2434,213.109,-140.799
12.6,50.3586,213.136,-140.942
12.7,49.8984,213.076,-140.422
12.7,50.0132,213.085,-140.545
12.7,50.1282,213.248,-140.824
12.7,50.2434,213.109,-140.799
12.7,50.3586,213.136,-140.942
12.8,49.8984,213.076,-140.422
12.8,50.0132,213.085,-140.545
12.8,50.1282,213.248,-140.824
12.8,50.2434,213.109,-140.799
12.8,50.3586,213.136,-140.942
12.9,49.8984,213.076,-140.422
