simTime,MCC_idx,atmosphericLoss_dB,fspl_dB,power_dBm,weatherAtMCC
40.8,0,17.6714,206.456,-101.575,34.7816
40.8,1,61.3266,206.475,-145.249,149.476
40.8,2,46.6155,206.648,-130.711,107.627
40.8,3,27.8078,206.518,-111.774,58.2722
40.8,4,32.8937,206.556,-116.897,70.596
40.9,0,17.6714,206.456,-101.575,34.7816
40.9,1,54.0536,206.475,-137.976,128.847
40.9,2,46.6155,206.648,-130.711,107.627
40.9,3,27.8078,206.518,-111.774,58.2722
40.9,4,32.7438,206.556,-116.747,70.2178
41,0,19.8101,206.456,-103.713,39.785
41,1,54.0536,206.475,-137.976,128.847
41,2,46.6155,206.648,-130.711,107.627
41,3,27.8078,206.518,-111.774,58.2722
41,4,30.6542,206.556,-114.658,64.9761
41.1,0,19.8101,206.456,-103.713,39.785
41.1,1,53.342,206.475,-137.264,126.853
41.1,2,41.1839,206.648,-125.279,93.0304
41.1,3,27.8078,206.518,-111.774,58.2722
41.1,4,30.6542,206.556,-114.658,64.9761
41.2,0,27.0447,206.456,-110.948,57.3819
41.2,1,53.342,206.475,-137.264,126.853
41.2,2,41.1839,206.648,-125.279,93.0304
41.2,3,27.8078,206.518,-111.774,58.2722
41.2,4,26.5479,206.556,-110.551,54.8619
41.3,0,32.6121,206.456,-116.516,71.5183
41.3,1,60.9784,206.475,-144.9,148.478
41.3,2,35.0413,206.648,-119.137,76.9306
41.3,3,27.8078,206.518,-111.774,58.2722
41.3,4,26.5479,206.556,-110.551,54.8619
41.4,0,32.6121,206.456,-116.516,71.5183
41.4,1,60.9784,206.475,-144.9,148.478
41.4,2,27.2323,206.648,-111.328,57.1848
41.4,3,30.714,206.518,-114.68,65.5011
41.4,4,26.5479,206.556,-110.551,54.8619
41.5,0,32.6121,206.456,-116.516,71.5183
41.5,1,60.9784,206.475,-144.9,148.478
41.5,2,27.2323,206.648,-111.328,57.1848
41.5,3,28.5543,206.518,-112.52,60.1167
41.5,4,26.5479,206.556,-110.551,54.8619
41.6,0,32.6121,206.456,-116.516,71.5183
41.6,1,60.9784,206.475,-144.9,148.478
41.6,2,25.8168,206.648,-109.912,53.704
41.6,3,28.5543,206.518,-112.52,60.1167
41.6,4,26.5479,206.556,-110.551,54.8619
41.7,0,32.6121,206.456,-116.516,71.5183
41.7,1,60.9784,206.475,-144.9,148.478
41.7,2,16.7499,206.648,-100.845,32.282
41.7,3,28.5543,206.518,-112.52,60.1167
41.7,4,36.1398,206.556,-120.143,78.8618
41.8,0,32.6121,206.456,-116.516,71.5183
41.8,1,60.9784,206.475,-144.9,148.478
41.8,2,6.26272,206.648,-90.358,10.1464
41.8,3,28.5543,206.518,-112.52,60.1167
41.8,4,36.1398,206.556,-120.143,78.8618
41.9,0,32.6121,206.456,-116.516,71.5183
41.9,1,68.6769,206.475,-152.599,170.769
41.9,2,6.26272,206.648,-90.358,10.1464
41.9,3,28.5543,206.518,-112.52,60.1167
41.9,4,36.1398,206.556,-120.143,78.8618
42,0,32.6121,206.456,-116.516,71.5183
42,1,68.6769,206.475,-152.599,170.769
42,2,6.26272,206.648,-90.358,10.1464
42,3,28.5543,206.518,-112.52,60.1167
42,4,36.1398,206.556,-120.143,78.8618
42.1,0,32.6121,206.456,-116.516,71.5183
42.1,1,68.6769,206.475,-152.599,170.769
42.1,2,0,206.648,-84.0953,0
42.1,3,19.3837,206.518,-103.349,38.1128
42.1,4,41.3416,206.556,-125.345,92.3791
42.10002024,3,10.9189,205.337,-136.251,29.358
42.2,0,34.2428,206.456,-118.146,75.7438
42.2,1,68.6769,206.475,-152.599,170.769
42.2,2,0,206.648,-84.0953,0
42.2,3,15.5272,206.518,-99.4928,29.358
42.2,4,41.3416,206.556,-125.345,92.3791
42.20002024,3,10.9189,205.337,-136.251,29.358
42.3,0,34.2428,206.456,-118.146,75.7438
42.3,1,64.2255,206.475,-148.147,157.823
42.3,2,0,206.648,-84.0953,0
42.3,3,15.5272,206.518,-99.4928,29.358
42.3,4,41.4897,206.556,-125.493,92.7685
42.30002024,1,45.0906,205.294,-170.379,157.823
42.4,0,34.2428,206.456,-118.146,75.7438
42.4,1,64.2255,206.475,-148.147,157.823
42.4,2,0,206.648,-84.0953,0
42.4,3,15.5272,206.518,-99.4928,29.358
42.4,4,41.4897,206.556,-125.493,92.7685
42.40002024,0,24.0211,205.272,-149.288,75.7438
42.5,0,34.2428,206.456,-118.146,75.7438
42.5,1,64.2255,206.475,-148.147,157.823
42.5,2,0,206.648,-84.0953,0
42.5,3,18.688,206.518,-102.654,36.5087
42.5,4,41.4897,206.556,-125.493,92.7685
42.50002024,3,13.1416,205.337,-138.474,36.5087
42.6,0,32.4514,206.456,-116.355,71.1037
42.6,1,57.1666,206.475,-141.089,137.62
42.6,2,0,206.648,-84.0953,0
42.6,3,18.688,206.518,-102.654,36.5087
42.6,4,42.1501,206.556,-126.153,94.5082
42.60002024,3,13.1416,205.337,-138.474,36.5087
42.7,0,32.4514,206.456,-116.355,71.1037
42.7,1,63.5024,206.475,-147.424,155.735
42.7,2,0,206.648,-84.0953,0
42.7,3,18.688,206.518,-102.654,36.5087
42.7,4,42.1501,206.556,-126.153,94.5082
42.70002024,3,13.1416,205.337,-138.474,36.5087
42.8,0,32.4514,206.456,-116.355,71.1037
42.8,1,63.5024,206.475,-147.424,155.735
42.8,2,0,206.648,-84.0953,0
42.8,3,18.688,206.518,-102.654,36.5087
42.8,4,42.1501,206.556,-126.153,94.5082
42.80002024,0,16.636,205.272,-141.903,49.1643
42.9,0,23.7152,206.456,-107.619,49.1643
42.9,1,55.5083,206.475,-139.43,132.936
42.9,2,0,206.648,-84.0953,0
42.9,3,18.688,206.518,-102.654,36.5087
42.9,4,42.1501,206.556,-126.153,94.5082
42.90002024,1,38.9705,205.294,-164.259,132.936
43,0,15.2107,206.456,-99.1142,29.1566
43,1,55.5083,206.475,-139.43,132.936
43,2,0,206.648,-84.0953,0
43,3,27.6533,206.518,-111.619,57.8915
43,4,42.1501,206.556,-126.153,94.5082
43.00002024,3,25.7644,205.337,-151.096,80.6055
43.1,0,15.2107,206.456,-99.1142,29.1566
43.1,1,55.5083,206.475,-139.43,132.936
43.1,2,0,206.648,-84.0953,0
43.1,3,36.6383,206.518,-120.604,80.6055
43.1,4,42.1501,206.556,-126.153,94.5082
43.10002024,0,10.6702,205.272,-135.937,29.1566
43.2,0,15.2107,206.456,-99.1142,29.1566
43.2,1,58.7987,206.475,-142.721,142.254
43.2,2,9.91498,206.648,-94.0102,17.4202
43.2,3,36.6383,206.518,-120.604,80.6055
43.2,4,42.1501,206.556,-126.153,94.5082
43.3,0,15.2107,206.456,-99.1142,29.1566
43.3,1,58.7987,206.475,-142.721,142.254
43.3,2,9.91498,206.648,-94.0102,17.4202
43.3,3,36.6383,206.518,-120.604,80.6055
43.3,4,46.5545,206.556,-130.558,106.23
43.4,0,25.0004,206.456,-108.904,52.3136
43.4,1,58.7987,206.475,-142.721,142.254
43.4,2,19.9831,206.648,-104.078,39.7317
43.4,3,32.11,206.518,-116.076,69.0175
43.4,4,44.2073,206.556,-128.211,99.9579
43.5,0,25.0004,206.456,-108.904,52.3136
43.5,1,58.7987,206.475,-142.721,142.254
43.5,2,25.0041,206.648,-109.099,51.7207
43.5,3,23.8488,206.518,-107.814,48.6396
43.5,4,44.2073,206.556,-128.211,99.9579
43.6,0,25.0004,206.456,-108.904,52.3136
43.6,1,58.7987,206.475,-142.721,142.254
43.6,2,20.8903,206.648,-104.986,41.8622
43.6,3,22.5387,206.518,-106.504,45.5117
43.6,4,35.0674,206.556,-119.071,76.1157
43.7,0,25.0004,206.456,-108.904,52.3136
43.7,1,58.7987,206.475,-142.721,142.254
43.7,2,20.8903,206.648,-104.986,41.8622
43.7,3,22.5387,206.518,-106.504,45.5117
43.7,4,35.0674,206.556,-119.071,76.1157
43.8,0,25.0004,206.456,-108.904,52.3136
43.8,1,58.7987,206.475,-142.721,142.254
43.8,2,18.8334,206.648,-102.929,37.0563
43.8,3,22.5387,206.518,-106.504,45.5117
43.8,4,35.0674,206.556,-119.071,76.1157
43.9,0,25.0004,206.456,-108.904,52.3136
43.9,1,58.3626,206.475,-142.285,141.014
43.9,2,17.1122,206.648,-101.207,33.105
43.9,3,22.5387,206.518,-106.504,45.5117
43.9,4,25.9031,206.556,-109.906,53.2977
44,0,25.0004,206.456,-108.904,52.3136
44,1,58.3626,206.475,-142.285,141.014
44,2,17.1122,206.648,-101.207,33.105
44,3,22.5387,206.518,-106.504,45.5117
44,4,21.9148,206.556,-105.918,43.7804
44.1,0,25.0004,206.456,-108.904,52.3136
44.1,1,57.2141,206.475,-141.136,137.755
44.1,2,18.6766,206.648,-102.772,36.6935
44.1,3,22.5387,206.518,-106.504,45.5117
44.1,4,21.9148,206.556,-105.918,43.7804
44.2,0,25.0004,206.456,-108.904,52.3136
44.2,1,60.8428,206.475,-144.765,148.09
44.2,2,18.6766,206.648,-102.772,36.6935
44.2,3,26.8081,206.518,-110.774,55.8153
44.2,4,21.9148,206.556,-105.918,43.7804
44.3,0,25.0004,206.456,-108.904,52.3136
44.3,1,60.8428,206.475,-144.765,148.09
44.3,2,18.6766,206.648,-102.772,36.6935
44.3,3,33.3201,206.518,-117.286,72.0874
44.3,4,25.542,206.556,-109.545,52.4246
44.4,0,25.0004,206.456,-108.904,52.3136
44.4,1,60.8428,206.475,-144.765,148.09
44.4,2,18.6766,206.648,-102.772,36.6935
44.4,3,42.6976,206.518,-126.663,96.5077
44.4,4,25.542,206.556,-109.545,52.4246
44.5,0,18.6958,206.456,-102.599,37.1656
44.5,1,69.437,206.475,-153.359,172.995
44.5,2,28.6226,206.648,-112.718,60.6346
44.5,3,42.6976,206.518,-126.663,96.5077
44.5,4,25.542,206.556,-109.545,52.4246
44.6,0,18.5547,206.456,-102.458,36.8357
44.6,1,69.437,206.475,-153.359,172.995
44.6,2,28.6226,206.648,-112.718,60.6346
44.6,3,42.6976,206.518,-126.663,96.5077
44.6,4,25.542,206.556,-109.545,52.4246
44.7,0,18.5547,206.456,-102.458,36.8357
44.7,1,69.437,206.475,-153.359,172.995
44.7,2,28.6226,206.648,-112.718,60.6346
44.7,3,42.6976,206.518,-126.663,96.5077
44.7,4,25.542,206.556,-109.545,52.4246
44.8,0,7.74735,206.456,-91.6508,13.1836
44.8,1,69.437,206.475,-153.359,172.995
44.8,2,28.6226,206.648,-112.718,60.6346
44.8,3,42.6976,206.518,-126.663,96.5077
44.8,4,25.542,206.556,-109.545,52.4246
44.9,0,14.9214,206.456,-98.8248,28.5051
44.9,1,69.437,206.475,-153.359,172.995
44.9,2,20.4278,206.648,-104.523,40.7739
44.9,3,42.6976,206.518,-126.663,96.5077
44.9,4,25.542,206.556,-109.545,52.4246
45,0,6.75856,206.456,-90.662,11.2272
45,1,74.72,206.475,-158.642,188.581
45,2,20.4278,206.648,-104.523,40.7739
45,3,42.6976,206.518,-126.663,96.5077
45,4,20.0519,206.556,-104.055,39.4357
45.1,0,0,206.456,-83.9034,0
45.1,1,74.72,206.475,-158.642,188.581
45.1,2,20.4278,206.648,-104.523,40.7739
45.1,3,42.6976,206.518,-126.663,96.5077
45.1,4,20.0519,206.556,-104.055,39.4357
45.10002024,3,30.0254,205.182,-155.011,96.5077
45.2,0,0,206.456,-83.9034,0
45.2,1,79.4962,206.475,-163.418,202.842
45.2,2,16.4921,206.648,-100.587,31.6983
45.2,3,42.6976,206.518,-126.663,96.5077
45.2,4,20.0519,206.556,-104.055,39.4357
45.20002024,1,55.8657,205.139,-180.808,203.073
45.3,0,0,206.456,-83.9034,0
45.3,1,79.5733,206.475,-163.495,203.073
45.3,2,16.4921,206.648,-100.587,31.6983
45.3,3,42.6976,206.518,-126.663,96.5077
45.3,4,20.0519,206.556,-104.055,39.4357
45.30002024,2,15.9957,205.161,-140.96,46.3162
45.4,0,0,206.456,-83.9034,0
45.4,1,79.5733,206.475,-163.495,203.073
45.4,2,22.7651,206.648,-106.86,46.3162
45.4,3,42.6976,206.518,-126.663,96.5077
45.4,4,19.0362,206.556,-103.04,37.0963
45.40002024,4,19.3709,205.204,-144.378,57.2429
45.5,0,0,206.456,-83.9034,0
45.5,1,79.5733,206.475,-163.495,203.073
45.5,2,15.3148,206.648,-99.4101,29.0533
45.5,3,42.6976,206.518,-126.663,96.5077
45.5,4,27.5241,206.556,-111.527,57.2429
45.50002024,1,55.8657,205.139,-180.808,203.073
45.6,0,0,206.456,-83.9034,0
45.6,1,79.5733,206.475,-163.495,203.073
45.6,2,14.1222,206.648,-98.2174,26.4102
45.6,3,42.6976,206.518,-126.663,96.5077
45.6,4,27.1983,206.556,-111.202,56.4466
45.60002024,1,55.8657,205.139,-180.808,203.073
45.7,0,0,206.456,-83.9034,0
45.7,1,79.5733,206.475,-163.495,203.073
45.7,2,14.1222,206.648,-98.2174,26.4102
45.7,3,42.6976,206.518,-126.663,96.5077
45.7,4,27.1983,206.556,-111.202,56.4466
45.70002024,1,55.8657,205.139,-180.808,203.073
45.8,0,0,206.456,-83.9034,0
45.8,1,79.5733,206.475,-163.495,203.073
45.8,2,14.1222,206.648,-98.2174,26.4102
45.8,3,42.6976,206.518,-126.663,96.5077
45.8,4,27.1983,206.556,-111.202,56.4466
45.80002024,4,14.1356,205.204,-139.143,39.5129
45.9,0,7.88667,206.456,-91.7901,13.463
45.9,1,79.5733,206.475,-163.495,203.073
45.9,2,14.1222,206.648,-98.2174,26.4102
45.9,3,42.6976,206.518,-126.663,96.5077
45.9,4,20.0853,206.556,-104.089,39.5129
46,0,16.2053,206.456,-100.109,31.4121
46,1,79.5733,206.475,-163.495,203.073
46,2,16.4304,206.648,-100.526,31.5588
46,3,42.6976,206.518,-126.663,96.5077
46,4,27.7402,206.556,-111.743,57.7719
46.1,0,16.2053,206.456,-100.109,31.4121
46.1,1,80.7569,206.475,-164.679,206.632
46.1,2,16.4304,206.648,-100.526,31.5588
46.1,3,42.6976,206.518,-126.663,96.5077
46.1,4,27.7402,206.556,-111.743,57.7719
46.2,0,15.5127,206.456,-99.4161,29.8387
46.2,1,80.7569,206.475,-164.679,206.632
46.2,2,16.4304,206.648,-100.526,31.5588
46.2,3,33.8833,206.518,-117.849,73.5231
46.2,4,27.7402,206.556,-111.743,57.7719
46.3,0,15.5127,206.456,-99.4161,29.8387
46.3,1,80.7569,206.475,-164.679,206.632
46.3,2,9.89771,206.648,-93.993,17.3845
46.3,3,33.8833,206.518,-117.849,73.5231
46.3,4,27.7402,206.556,-111.743,57.7719
46.4,0,23.4567,206.456,-107.36,48.5344
46.4,1,80.7569,206.475,-164.679,206.632
46.4,2,9.89771,206.648,-93.993,17.3845
46.4,3,33.8833,206.518,-117.849,73.5231
46.4,4,27.7402,206.556,-111.743,57.7719
46.5,0,27.0518,206.456,-110.955,57.3995
46.5,1,80.7569,206.475,-164.679,206.632
46.5,2,9.89771,206.648,-93.993,17.3845
46.5,3,33.8833,206.518,-117.849,73.5231
46.5,4,27.7402,206.556,-111.743,57.7719
46.6,0,27.0518,206.456,-110.955,57.3995
46.6,1,80.7569,206.475,-164.679,206.632
46.6,2,10.9573,206.648,-95.0526,19.5942
46.6,3,28.4183,206.518,-112.384,59.78
46.6,4,27.7402,206.556,-111.743,57.7719
46.7,0,27.0518,206.456,-110.955,57.3995
46.7,1,80.7569,206.475,-164.679,206.632
46.7,2,10.9573,206.648,-95.0526,19.5942
46.7,3,34.9131,206.518,-118.879,76.1591
46.7,4,27.7402,206.556,-111.743,57.7719
46.8,0,22.5608,206.456,-106.464,46.3611
46.8,1,80.7569,206.475,-164.679,206.632
46.8,2,10.9573,206.648,-95.0526,19.5942
46.8,3,34.9131,206.518,-118.879,76.1591
46.8,4,30.9397,206.556,-114.943,65.6886
46.9,0,22.5608,206.456,-106.464,46.3611
46.9,1,80.7569,206.475,-164.679,206.632
46.9,2,19.7478,206.648,-103.843,39.182
46.9,3,30.097,206.518,-114.063,63.9557
46.9,4,28.9792,206.556,-112.982,60.8195
47,0,22.5608,206.456,-106.464,46.3611
47,1,80.7569,206.475,-164.679,206.632
47,2,22.1524,206.648,-106.248,44.8531
47,3,30.097,206.518,-114.063,63.9557
47,4,28.9792,206.556,-112.982,60.8195
47.1,0,22.5608,206.456,-106.464,46.3611
47.1,1,80.7569,206.475,-164.679,206.632
47.1,2,25.8873,206.648,-109.983,53.8765
47.1,3,21.969,206.518,-105.935,44.1613
47.1,4,28.9792,206.556,-112.982,60.8195
47.2,0,11.8446,206.456,-95.748,21.7239
47.2,1,80.7569,206.475,-164.679,206.632
47.2,2,31.7118,206.648,-115.807,68.4051
47.2,3,21.969,206.518,-105.935,44.1613
47.2,4,28.9792,206.556,-112.982,60.8195
47.3,0,11.8446,206.456,-95.748,21.7239
47.3,1,80.7569,206.475,-164.679,206.632
47.3,2,32.967,206.648,-117.062,71.6015
47.3,3,21.969,206.518,-105.935,44.1613
47.3,4,28.9792,206.556,-112.982,60.8195
47.4,0,11.8446,206.456,-95.748,21.7239
47.4,1,82.7673,206.475,-166.689,212.697
47.4,2,32.967,206.648,-117.062,71.6015
47.4,3,22.7948,206.518,-106.76,46.1205
47.4,4,28.9792,206.556,-112.982,60.8195
47.5,0,21.3624,206.456,-105.266,43.4775
47.5,1,82.7673,206.475,-166.689,212.697
47.5,2,32.967,206.648,-117.062,71.6015
47.5,3,22.7948,206.518,-106.76,46.1205
47.5,4,28.9792,206.556,-112.982,60.8195
47.6,0,24.6055,206.456,-108.509,51.3429
47.6,1,86.5383,206.475,-170.46,224.143
47.6,2,32.967,206.648,-117.062,71.6015
47.6,3,22.7948,206.518,-106.76,46.1205
47.6,4,18.5944,206.556,-102.598,36.0855
47.7,0,24.6055,206.456,-108.509,51.3429
47.7,1,93.9972,206.475,-177.919,247.04
47.7,2,32.967,206.648,-117.062,71.6015
47.7,3,22.7948,206.518,-106.76,46.1205
47.7,4,18.5944,206.556,-102.598,36.0855
47.8,0,24.6055,206.456,-108.509,51.3429
47.8,1,93.9972,206.475,-177.919,247.04
47.8,2,32.967,206.648,-117.062,71.6015
47.8,3,20.1514,206.518,-104.117,39.8949
47.8,4,12.528,206.556,-96.5313,22.6761
47.9,0,24.6055,206.456,-108.509,51.3429
47.9,1,93.9972,206.475,-177.919,247.04
47.9,2,32.967,206.648,-117.062,71.6015
47.9,3,20.1514,206.518,-104.117,39.8949
47.9,4,12.528,206.556,-96.5313,22.6761
48,0,24.6055,206.456,-108.509,51.3429
48,1,93.9972,206.475,-177.919,247.04
48,2,39.1441,206.648,-123.239,87.6337
48,3,20.1514,206.518,-104.117,39.8949
48,4,12.528,206.556,-96.5313,22.6761
48.1,0,33.1337,206.456,-117.037,72.8659
48.1,1,93.9972,206.475,-177.919,247.04
48.1,2,44.1384,206.648,-128.234,100.931
48.1,3,27.2871,206.518,-111.253,56.9905
48.1,4,12.528,206.556,-96.5313,22.6761
48.2,0,39.5011,206.456,-123.405,89.6056
48.2,1,98.4043,206.475,-182.326,260.722
48.2,2,44.1384,206.648,-128.234,100.931
48.2,3,27.2871,206.518,-111.253,56.9905
48.2,4,12.528,206.556,-96.5313,22.6761
48.3,0,39.5011,206.456,-123.405,89.6056
48.3,1,103.487,206.475,-187.409,276.636
48.3,2,44.1384,206.648,-128.234,100.931
48.3,3,27.2871,206.518,-111.253,56.9905
48.3,4,12.528,206.556,-96.5313,22.6761
48.4,0,47.788,206.456,-131.691,112.109
48.4,1,103.487,206.475,-187.409,276.636
48.4,2,44.1384,206.648,-128.234,100.931
48.4,3,36.1064,206.518,-120.072,79.2305
48.4,4,12.528,206.556,-96.5313,22.6761
48.5,0,47.788,206.456,-131.691,112.109
48.5,1,110.772,206.475,-194.694,299.687
48.5,2,44.1384,206.648,-128.234,100.931
48.5,3,36.1064,206.518,-120.072,79.2305
48.5,4,12.528,206.556,-96.5313,22.6761
48.6,0,47.788,206.456,-131.691,112.109
48.6,1,110.772,206.475,-194.694,299.687
48.6,2,44.1384,206.648,-128.234,100.931
48.6,3,36.1064,206.518,-120.072,79.2305
48.6,4,12.528,206.556,-96.5313,22.6761
48.7,0,47.788,206.456,-131.691,112.109
48.7,1,110.772,206.475,-194.694,299.687
48.7,2,43.286,206.648,-127.381,98.6416
48.7,3,36.1064,206.518,-120.072,79.2305
48.7,4,12.528,206.556,-96.5313,22.6761
48.8,0,50.2273,206.456,-134.131,118.871
48.8,1,110.772,206.475,-194.694,299.687
48.8,2,43.286,206.648,-127.381,98.6416
48.8,3,36.1064,206.518,-120.072,79.2305
48.8,4,11.4976,206.556,-95.5009,20.4981
48.9,0,42.814,206.456,-126.717,98.5109
48.9,1,110.772,206.475,-194.694,299.687
48.9,2,43.286,206.648,-127.381,98.6416
48.9,3,40.6261,206.518,-124.592,91.0233
48.9,4,11.4976,206.556,-95.5009,20.4981
49,0,42.814,206.456,-126.717,98.5109
49,1,110.772,206.475,-194.694,299.687
49,2,43.286,206.648,-127.381,98.6416
49,3,40.6261,206.518,-124.592,91.0233
49,4,11.4976,206.556,-95.5009,20.4981
49.1,0,42.814,206.456,-126.717,98.5109
49.1,1,110.772,206.475,-194.694,299.687
49.1,2,43.286,206.648,-127.381,98.6416
49.1,3,37.8176,206.518,-121.783,83.6665
49.1,4,0,206.556,-84.0033,0
49.10002024,0,30.0337,205.143,-155.08,98.5109
49.2,0,42.814,206.456,-126.717,98.5109
49.2,1,107.784,206.475,-191.706,290.198
49.2,2,51.2226,206.648,-135.318,120.248
49.2,3,46.9258,206.518,-130.891,107.847
49.2,4,0,206.556,-84.0033,0
49.20002024,1,73.6217,205.165,-198.69,280.973
49.3,0,42.814,206.456,-126.717,98.5109
49.3,1,104.864,206.475,-188.786,280.973
49.3,2,51.2226,206.648,-135.318,120.248
49.3,3,46.9258,206.518,-130.891,107.847
49.3,4,0,206.556,-84.0033,0
49.30002024,0,24.2474,205.143,-149.294,76.5842
49.4,0,34.5655,206.456,-118.469,76.5842
49.4,1,108.897,206.475,-192.819,293.728
49.4,2,51.2226,206.648,-135.318,120.248
49.4,3,54.142,206.518,-138.108,127.612
49.4,4,11.2361,206.556,-95.2394,19.9508
49.5,0,34.5655,206.456,-118.469,76.5842
49.5,1,108.897,206.475,-192.819,293.728
49.5,2,52.6981,206.648,-136.793,124.333
49.5,3,54.142,206.518,-138.108,127.612
49.5,4,11.2361,206.556,-95.2394,19.9508
49.6,0,27.4574,206.456,-111.361,58.4132
49.6,1,108.897,206.475,-192.819,293.728
49.6,2,55.1144,206.648,-139.21,131.067
49.6,3,54.142,206.518,-138.108,127.612
49.6,4,3.04827,206.556,-87.0515,4.29948
49.60002024,1,31.4903,205.165,-159.606,103.454
49.7,0,27.4574,206.456,-111.361,58.4132
49.7,1,44.8537,206.475,-128.776,103.454
49.7,2,55.1144,206.648,-139.21,131.067
49.7,3,54.142,206.518,-138.108,127.612
49.7,4,3.04827,206.556,-87.0515,4.29948
49.70002024,1,26.7197,205.165,-154.836,85.2731
49.8,0,27.4574,206.456,-111.361,58.4132
49.8,1,38.0586,206.475,-121.981,85.2731
49.8,2,55.1144,206.648,-139.21,131.067
49.8,3,54.142,206.518,-138.108,127.612
49.8,4,3.04827,206.556,-87.0515,4.29948
49.80002024,0,19.2611,205.143,-147.356,58.4132
49.9,0,27.4574,206.456,-111.361,58.4132
49.9,1,38.0586,206.475,-121.981,85.2731
49.9,2,63.5077,206.648,-147.603,154.852
49.9,3,54.142,206.518,-138.108,127.612
49.9,4,3.04827,206.556,-87.0515,4.29948
49.90002024,0,19.2611,205.143,-147.356,58.4132
50,0,27.4574,206.456,-111.361,58.4132
50,1,34.4934,206.475,-118.415,75.9552
50,2,63.5077,206.648,-147.603,154.852
50,3,54.142,206.518,-138.108,127.612
50,4,3.04827,206.556,-87.0515,4.29948
50.00002024,1,24.2167,205.165,-152.333,75.9552
50.1,0,27.4574,206.456,-111.361,58.4132
50.1,1,34.4934,206.475,-118.415,75.9552
50.1,2,63.5077,206.648,-147.603,154.852
50.1,3,54.142,206.518,-138.108,127.612
50.1,4,3.04827,206.556,-87.0515,4.29948
50.10002024,1,17.9217,205.165,-146.038,53.3029
50.2,0,20.8008,206.456,-104.704,42.1361
50.2,1,25.5271,206.475,-109.449,53.3029
50.2,2,63.5077,206.648,-147.603,154.852
50.2,3,54.142,206.518,-138.108,127.612
50.2,4,3.04827,206.556,-87.0515,4.29948
50.20002024,2,48.0272,205.186,-176.165,168.842
50.3,0,20.8008,206.456,-104.704,42.1361
50.3,1,25.5271,206.475,-109.449,53.3029
50.3,2,68.3526,206.648,-152.448,168.842
50.3,3,54.142,206.518,-138.108,127.612
50.3,4,0,206.556,-84.0033,0
50.30002024,2,48.0272,205.186,-173.117,168.842
50.4,0,20.8008,206.456,-104.704,42.1361
50.4,1,25.5271,206.475,-109.449,53.3029
50.4,2,68.3526,206.648,-152.448,168.842
50.4,3,45.6728,206.518,-129.638,104.467
50.4,4,0,206.556,-84.0033,0
50.40002024,0,14.5916,205.143,-139.638,42.1361
50.5,0,20.8008,206.456,-104.704,42.1361
50.5,1,25.5271,206.475,-109.449,53.3029
50.5,2,68.3526,206.648,-152.448,168.842
50.5,3,52.9009,206.518,-136.867,124.178
50.5,4,0,206.556,-84.0033,0
50.50002024,1,17.9217,205.165,-142.99,53.3029
50.6,0,20.8008,206.456,-104.704,42.1361
50.6,1,25.5271,206.475,-109.449,53.3029
50.6,2,76.501,206.648,-160.596,192.763
50.6,3,52.9009,206.518,-136.867,124.178
50.6,4,0,206.556,-84.0033,0
50.60002024,2,53.7526,205.186,-178.842,192.763
50.7,0,20.8008,206.456,-104.704,42.1361
50.7,1,27.4623,206.475,-111.384,58.088
50.7,2,76.501,206.648,-160.596,192.763
50.7,3,52.9009,206.518,-136.867,124.178
50.7,4,0,206.556,-84.0033,0
50.70002024,1,19.2803,205.165,-144.348,58.088
50.8,0,20.8008,206.456,-104.704,42.1361
50.8,1,27.4623,206.475,-111.384,58.088
50.8,2,76.501,206.648,-160.596,192.763
50.8,3,52.9009,206.518,-136.867,124.178
50.8,4,0,206.556,-84.0033,0
50.80002024,2,53.7526,205.186,-178.842,192.763
50.9,0,20.8008,206.456,-104.704,42.1361
50.9,1,21.9291,206.475,-105.851,44.5786
50.9,2,76.501,206.648,-160.596,192.763
50.9,3,52.9009,206.518,-136.867,124.178
50.9,4,0,206.556,-84.0033,0
50.90002024,2,53.2897,205.186,-178.379,190.812
51,0,20.8008,206.456,-104.704,42.1361
51,1,21.9291,206.475,-105.851,44.5786
51,2,75.8421,206.648,-159.937,190.812
51,3,58.2528,206.518,-142.219,139.086
51,4,0,206.556,-84.0033,0
51.00002024,0,15.982,205.143,-141.028,46.8982
51.1,0,22.7828,206.456,-106.686,46.8982
51.1,1,21.9291,206.475,-105.851,44.5786
51.1,2,75.8421,206.648,-159.937,190.812
51.1,3,52.4326,206.518,-136.398,122.886
51.1,4,2.13496,206.556,-86.1382,2.82786
51.10002024,0,15.7389,205.143,-142.92,46.0603
51.2,0,22.4364,206.456,-106.34,46.0603
51.2,1,21.9291,206.475,-105.851,44.5786
51.2,2,75.8421,206.648,-159.937,190.812
51.2,3,52.4326,206.518,-136.398,122.886
51.2,4,2.13496,206.556,-86.1382,2.82786
51.20002024,1,8.54605,205.165,-135.749,22.304
51.3,0,22.4364,206.456,-106.34,46.0603
51.3,1,12.1727,206.475,-96.0947,22.304
51.3,2,77.5079,206.648,-161.603,195.752
51.3,3,60.0919,206.518,-144.058,144.267
51.3,4,2.13496,206.556,-86.1382,2.82786
51.30002024,1,8.54605,205.165,-135.749,22.304
51.4,0,22.4364,206.456,-106.34,46.0603
51.4,1,12.1727,206.475,-96.0947,22.304
51.4,2,77.5079,206.648,-161.603,195.752
51.4,3,60.0919,206.518,-144.058,144.267
