simTime,MCCIndex,specWeatherModel
12.60001,3,50.1378
12.6,4,0
12.60001,4,0
12.7,0,54.3581
12.70001,0,54.3581
12.7,1,139.386
12.70001,1,139.386
12.7,2,0.720821
12.70001,2,0.720821
12.7,3,50.1378
12.70001,3,57.5614
12.7,4,0
12.70001,4,20.4993
12.8,0,54.3581
12.80001,0,54.3581
12.8,1,139.386
12.80001,1,127.745
12.8,2,0.720821
12.80001,2,0.720821
12.8,3,57.5614
12.80001,3,57.5614
12.8,4,20.4993
12.80001,4,11.4364
12.9,0,54.3581
12.90001,0,67.4046
12.9,1,127.745
12.90001,1,127.745
12.9,2,0.720821
12.90001,2,0.720821
12.9,3,57.5614
12.90001,3,57.5614
12.9,4,11.4364
12.90001,4,11.4364
13,0,67.4046
13.00001,0,47.8633
